GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-1627742-1629750-1630526-1630527-1642274-,B. Ingram - J. Green - J. Robinson-Earl - B. Boston Jr. - Y. Missi,1610612740,NOP,5,1,4,0.2,5.5,5.0,9.8,0.51,2.2,4.6,0.478,2.0,3.0,0.667,1.8,4.2,6.0,3.4,2.0,1.0,0.4,0.8,2.0,2.0,14.2,3.0,732,2220,11724,7003,851,804,1074,3595,597,1041,3199,1221,1037,4426,1221,843,650,920,10589,983,2984,10248,9877,1187,839,1460
Lineups,-201572-203081-1626192-1627752-1629018-,B. Lopez - D. Lillard - P. Connaughton - T. Prince - G. Trent Jr.,1610612749,MIL,3,0,3,0.0,5.5,5.7,10.3,0.548,1.7,3.7,0.455,1.0,1.3,0.75,1.0,3.7,4.7,3.7,0.7,0.3,1.0,1.3,1.0,1.3,14.0,1.7,1552,7102,11199,7102,845,732,873,3201,1524,1744,3269,3381,4197,3826,1748,1303,1419,837,6506,4471,427,11856,5405,2946,844,3173
Lineups,-1628998-1630544-1631217-1641706-1642275-,C. Martin - T. Mann - M. Diabate - B. Miller - T. Salaün,1610612766,CHA,3,2,1,0.667,5.5,4.3,9.3,0.464,2.0,4.3,0.462,3.0,4.0,0.75,1.3,3.3,4.7,2.7,1.7,1.0,0.7,1.0,1.0,2.3,13.7,2.3,1552,1092,4063,4409,874,1271,1125,5619,617,1108,3244,568,461,3826,1570,1434,1419,1688,10473,983,2029,10294,5405,1088,949,2167
Lineups,-1627814-1629626-1631102-1641779-1642345-,D. Lee - B. Bol - T. Washington Jr. - J. Bridges - O. Ighodaro,1610612756,PHX,2,0,2,0.0,5.5,3.0,7.0,0.429,1.0,3.5,0.286,6.0,7.0,0.857,0.5,4.0,4.5,2.5,1.5,1.0,0.0,0.0,1.0,4.0,13.0,2.5,2522,7102,9865,7102,863,2290,1988,6145,2104,1811,5170,52,67,3148,4503,851,1456,1767,10176,983,3946,1,5405,206,990,2044
Lineups,-1627777-1628378-1628386-1629636-1630171-,G. Niang - D. Mitchell - J. Allen - D. Garland - I. Okoro,1610612739,CLE,2,2,0,1.0,5.5,4.0,10.5,0.381,2.0,7.0,0.286,1.5,2.0,0.75,0.0,4.5,4.5,2.0,1.0,2.0,0.5,0.0,1.5,3.0,11.5,-1.5,2522,1092,1,1,847,1334,849,7233,617,305,5170,2799,1767,3826,5902,765,1456,2099,7001,232,2244,1,9223,453,1377,8263
Lineups,-1627751-1629628-1630534-1630558-1630567-,J. Poeltl - R. Barrett - O. Agbaji - D. Mitchell - S. Barnes,1610612761,TOR,10,6,4,0.6,5.5,5.0,9.5,0.526,1.2,3.0,0.4,2.0,2.7,0.741,1.0,4.9,5.9,3.6,1.7,0.8,0.5,0.5,2.1,2.2,13.2,3.6,199,195,11724,4840,862,804,1087,3452,2021,2056,3580,1221,1467,4273,1748,730,882,858,10539,3102,2244,9229,11095,1152,987,1355
Lineups,-203484-1628976-1630175-1630532-1631094-,K. Caldwell-Pope - W. Carter Jr. - C. Anthony - F. Wagner - P. Banchero,1610612753,ORL,5,2,3,0.4,5.5,4.4,10.2,0.431,0.8,2.2,0.364,1.8,2.2,0.818,1.4,2.6,4.0,2.6,1.6,1.2,0.4,0.6,1.8,3.0,11.4,-2.2,732,1092,11199,6357,853,1260,884,6135,4651,3609,4058,2619,1730,3452,1549,2562,1617,1749,10452,948,2984,9990,9831,453,1415,9678
Lineups,-201142-203078-203994-1628420-1628960-,K. Durant - B. Beal - J. Nurkić - M. Morris - G. Allen,1610612756,PHX,3,1,2,0.333,5.5,4.0,7.7,0.522,1.3,2.3,0.571,4.0,4.3,0.923,0.0,4.7,4.7,2.3,2.3,0.7,0.3,0.3,2.0,2.7,13.3,2.3,1552,2220,9865,6460,849,1334,1822,3510,1879,3479,1685,237,436,2938,5902,748,1419,1955,11564,3226,3081,8739,9877,930,977,2167
Lineups,-202681-1629023-1629655-1629656-1641765-,K. Irving - P. Washington - D. Gafford - Q. Grimes - O. Prosper,1610612742,DAL,2,1,1,0.5,5.5,4.5,10.5,0.429,0.5,4.0,0.125,1.0,1.0,1.0,0.5,5.0,5.5,2.5,1.5,0.5,1.0,1.0,3.0,2.0,10.5,0.0,2522,2220,4063,5014,863,1195,849,6145,5143,1151,6423,3381,4487,1,4503,493,906,1767,10176,3544,427,10294,11351,1187,1674,4902
Lineups,-202681-203915-1629023-1629655-1630556-,K. Irving - S. Dinwiddie - P. Washington - D. Gafford - K. Edwards,1610612742,DAL,3,2,1,0.667,5.5,5.7,8.3,0.68,1.7,3.0,0.556,1.3,1.7,0.8,0.7,3.0,3.7,3.7,2.0,0.7,0.0,0.0,3.0,2.7,14.3,-1.0,1552,1092,4063,4409,875,732,1454,1542,1524,2056,1745,3094,3812,3501,4179,1518,2325,837,10589,3226,3946,1,11351,930,831,7192
Lineups,-1626157-1626166-1628404-1629013-1630173-,K. Towns - C. Payne - J. Hart - L. Shamet - P. Achiuwa,1610612752,NYK,2,1,1,0.5,5.5,7.0,12.0,0.583,2.0,5.0,0.4,1.5,2.5,0.6,2.0,3.5,5.5,4.0,1.0,0.5,0.5,1.0,3.5,2.5,17.5,3.0,2522,2220,4063,5014,856,347,570,2758,617,687,3580,2799,1530,4849,505,1334,906,513,7001,3544,2244,10294,11835,980,482,1460
Lineups,-1626204-1630249-1630700-1630811-1631243-,L. Nance Jr. - V. Krejčí - D. Daniels - K. Wallace - M. Gueye,1610612737,ATL,2,1,1,0.5,5.5,5.0,10.0,0.5,2.5,5.5,0.455,0.5,1.0,0.5,1.5,6.5,8.0,4.0,1.0,1.0,1.5,0.0,2.0,1.0,13.0,6.0,2522,2220,4063,5014,844,804,888,3617,517,620,3269,5467,4487,5007,1319,283,292,513,7001,983,308,1,9877,3252,990,406
Lineups,-1630194-1631111-1631204-1641709-1641842-,P. Reed - W. Moore Jr. - M. Sasser - A. Thompson - R. Holland II,1610612765,DET,4,0,4,0.0,5.5,5.3,10.8,0.488,1.3,3.8,0.333,2.3,3.3,0.692,1.5,3.0,4.5,3.3,0.5,2.8,0.3,1.5,1.8,2.0,14.0,5.5,1024,7102,11724,7102,855,790,841,5341,1968,1722,4187,1179,1008,4404,1319,1518,1456,952,5564,169,3492,11889,9796,1187,844,581
Lineups,-203552-1628970-1630163-1630182-1630208-,S. Curry - M. Bridges - L. Ball - J. Green - N. Richards,1610612766,CHA,4,1,3,0.25,5.5,5.3,10.5,0.5,2.5,4.8,0.526,2.3,3.0,0.75,1.8,3.5,5.3,3.3,2.5,0.8,0.8,0.5,1.3,3.0,15.3,-1.5,1024,2220,11199,6859,854,790,849,3617,517,1013,1826,1179,1037,3826,1231,1334,969,952,11597,3140,1972,9229,8954,453,702,8263
Lineups,-204456-1627783-1630167-1641716-1642277-,T. McConnell - P. Siakam - O. Toppin - J. Walker - J. Furphy,1610612754,IND,8,4,4,0.5,5.5,5.0,11.0,0.455,1.4,4.5,0.306,1.5,1.5,1.0,1.0,3.3,4.3,3.3,1.6,1.5,1.0,1.1,3.0,1.9,12.9,-1.0,317,387,11724,5014,843,804,715,5736,1877,1047,5090,2799,3937,1,1748,1471,1579,952,10471,733,427,11829,11351,2366,1122,7192
Lineups,-1626179-1629639-1631107-1631170-1642276-,T. Rozier - T. Herro - N. Jović - J. Jaquez Jr. - K. Ware,1610612748,MIA,10,4,6,0.4,5.5,5.2,11.4,0.456,1.5,4.5,0.333,1.3,1.4,0.929,1.3,3.8,5.1,3.8,1.1,0.8,0.4,0.5,1.7,1.1,13.2,-2.6,199,387,12070,6357,842,798,697,5730,1613,1047,4187,3215,4158,2931,1639,1288,985,827,9900,3102,2984,9229,9785,3239,987,9895
Lineups,-1629027-1629631-1630168-1630700-1642258-,T. Young - D. Hunter - O. Okongwu - D. Daniels - Z. Risacher,1610612737,ATL,9,4,5,0.444,5.5,5.9,10.6,0.558,2.2,4.7,0.476,1.4,2.2,0.65,1.1,3.0,4.1,4.8,2.3,1.2,0.3,0.2,2.1,2.1,15.4,-1.2,246,387,11955,6306,876,718,848,3063,596,1027,3203,3047,1728,4775,1733,1518,1613,443,11564,945,3081,8477,11096,1179,693,8147
Lineups,-1627936-1628392-1629026-1630598-1631114-,A. Caruso - I. Hartenstein - K. Williams - A. Wiggins - J. Williams,1610612760,OKC,2,2,0,1.0,5.4,5.5,8.5,0.647,3.5,5.0,0.7,1.0,1.0,1.0,0.0,2.0,2.0,4.0,1.5,2.0,0.5,0.0,1.0,1.0,15.5,3.5,2522,1092,1,1,919,751,1407,2151,190,687,1162,3381,4487,1,5902,3020,4531,513,10176,232,2244,1,5405,3252,681,1357
Lineups,-1630578-1631095-1641708-1641715-1642263-,A. Sengun - J. Smith Jr. - A. Thompson - C. Whitmore - R. Sheppard,1610612745,HOU,4,3,1,0.75,5.4,3.8,10.3,0.366,1.5,5.8,0.261,2.8,3.3,0.846,2.3,6.3,8.5,1.8,2.8,0.0,1.0,0.3,1.5,2.3,11.8,0.5,1024,624,4063,4213,898,1935,877,7426,1613,604,5392,981,1008,3249,477,304,277,3630,11677,5189,427,8507,9223,1135,1358,4536
Lineups,-201572-203081-1626171-1627752-1641748-,B. Lopez - D. Lillard - B. Portis - T. Prince - A. Jackson Jr.,1610612749,MIL,7,4,3,0.571,5.4,5.1,9.9,0.522,2.0,5.0,0.4,1.9,2.3,0.813,0.3,4.3,4.6,3.1,1.3,0.9,0.7,0.1,1.1,1.4,14.1,-0.3,396,387,11199,4944,890,802,1071,3510,617,687,3580,2608,1700,3488,5673,827,1451,975,10032,3053,2021,8257,8872,2895,840,6715
Lineups,-1627732-1629003-1629661-1630553-1630570-,B. Simmons - S. Milton - C. Johnson - K. Johnson - T. Watford,1610612751,BKN,2,0,2,0.0,5.4,3.5,11.5,0.304,1.0,4.5,0.222,1.5,3.0,0.5,1.5,5.5,7.0,2.5,0.5,1.0,0.0,3.0,4.0,3.5,9.5,3.5,2522,7102,9865,7102,904,2007,677,8496,2104,1047,5862,2799,1037,5007,1319,456,434,1767,5564,983,3946,12189,11894,383,2063,1357
Lineups,-203468-1628464-1630527-1630529-1630631-,C. McCollum - D. Theis - B. Boston - H. Jones - J. Alvarado,1610612740,NOP,2,2,0,1.0,5.4,5.5,9.5,0.579,3.0,5.5,0.545,0.0,0.0,0.0,0.0,4.5,4.5,4.5,1.0,0.5,1.0,0.5,4.0,0.5,14.0,3.5,2522,1092,1,1,898,751,1087,2810,232,620,1772,6245,6601,6245,5902,765,1456,460,7001,3544,427,9229,11894,6959,844,1357
Lineups,-1629028-1630166-1630703-1631101-1641739-,D. Ayton - D. Avdija - S. Henderson - S. Sharpe - T. Camara,1610612757,POR,13,8,5,0.615,5.4,5.2,9.8,0.523,1.2,3.5,0.356,2.2,2.4,0.903,1.2,3.1,4.2,3.1,1.8,1.0,0.5,0.4,1.8,2.3,13.7,0.8,109,116,11955,4829,897,801,1072,3503,2010,1935,4146,1210,1649,2996,1722,1516,1599,980,10564,983,2942,9119,9859,1128,948,4388
Lineups,-201942-1626168-1628989-1631099-1642269-,D. DeRozan - T. Lyles - K. Huerter - K. Murray - D. Carter,1610612758,SAC,3,3,0,1.0,5.4,4.3,10.0,0.433,2.0,5.0,0.4,1.0,1.3,0.75,0.3,4.3,4.7,2.7,1.0,0.7,0.7,1.0,3.3,1.7,11.7,0.7,1552,624,1,1,902,1271,888,6125,617,687,3580,3381,4197,3826,5382,809,1419,1688,7001,3226,2029,10294,11821,2449,1366,4455
Lineups,-201599-203932-1627750-1631124-1631212-,D. Jordan - A. Gordon - J. Murray - J. Strawther - P. Watson,1610612743,DEN,6,5,1,0.833,5.4,4.2,9.2,0.455,1.7,3.8,0.435,1.7,1.8,0.909,0.5,3.7,4.2,2.8,1.7,0.5,0.7,0.7,1.8,1.7,11.7,-2.0,517,272,4063,4099,901,1318,1147,5736,1524,1710,3380,2675,3731,2966,4503,1303,1606,1656,10473,3544,2029,10035,9851,2449,1366,8538
Lineups,-1628378-1628386-1629636-1629731-1630171-,D. Mitchell - J. Allen - D. Garland - D. Wade - I. Okoro,1610612739,CLE,3,3,0,1.0,5.4,5.3,12.7,0.421,1.3,5.3,0.25,2.3,3.0,0.778,2.0,3.3,5.3,3.7,0.3,1.0,0.0,0.3,1.7,3.0,14.3,0.3,1552,624,1,1,881,781,538,6431,1879,664,5403,1131,1037,3726,505,1434,949,837,5201,983,3946,8739,9671,453,831,4746
Lineups,-203471-1629003-1630553-1630592-1641730-,D. Schröder - S. Milton - K. Johnson - J. Wilson - N. Clowney,1610612751,BKN,2,1,1,0.5,5.4,5.0,10.5,0.476,2.0,4.5,0.444,0.5,1.0,0.5,1.0,4.0,5.0,4.0,1.0,0.0,1.0,1.5,2.0,2.5,12.5,-3.0,2522,2220,4063,5014,917,804,849,5453,617,1047,3321,5467,4487,5007,1748,851,987,513,7001,5189,427,11889,9877,980,1138,9951
Lineups,-1627777-1629027-1630168-1630249-1630700-,G. Niang - T. Young - O. Okongwu - V. Krejčí - D. Daniels,1610612737,ATL,2,2,0,1.0,5.4,4.5,7.0,0.643,2.0,3.5,0.571,3.0,3.0,1.0,0.5,3.5,4.0,3.5,3.0,0.5,0.5,0.0,2.5,3.0,14.0,5.0,2522,1092,1,1,882,1195,1988,2165,617,1811,1685,568,1037,1,4503,1334,1617,865,11689,3544,2244,1,11199,453,844,605
Lineups,-202710-1626179-1628389-1629639-1641796-,J. Butler - T. Rozier - B. Adebayo - T. Herro - P. Larsson,1610612748,MIA,3,1,2,0.333,5.4,5.3,10.0,0.533,2.7,5.3,0.5,3.0,4.7,0.643,1.0,4.0,5.0,3.7,0.0,0.7,0.7,0.7,1.3,3.3,16.3,4.7,1552,2220,9865,6460,887,781,888,3382,490,664,1844,568,398,4780,1748,851,987,837,1,3226,2029,10035,9031,422,578,866
Lineups,-203924-1630703-1631101-1641739-1642270-,J. Grant - S. Henderson - S. Sharpe - T. Camara - D. Clingan,1610612757,POR,9,5,4,0.556,5.4,3.9,8.7,0.449,1.8,3.8,0.471,1.4,1.9,0.765,0.8,3.4,4.2,2.4,2.2,0.8,0.9,0.3,2.2,1.6,11.0,-1.9,246,272,11724,4972,911,1914,1384,5870,1489,1720,3212,3047,3721,3805,4049,1424,1600,1936,11553,3135,1916,8739,11115,2565,1436,8533
Lineups,-201935-1626181-1627739-1627884-1628964-,J. Harden - N. Powell - K. Dunn - D. Jones Jr. - M. Bamba,1610612746,LAC,3,2,1,0.667,5.4,3.3,9.3,0.357,1.7,4.7,0.357,1.3,1.3,1.0,1.3,3.0,4.3,2.3,1.3,0.3,0.3,0.7,1.0,0.7,9.7,-3.0,1552,1092,4063,4409,887,2160,1125,7500,1524,1027,4123,3094,4197,1,1570,1518,1554,1955,10043,4471,3081,10035,5405,6673,2045,9951
Lineups,-1630228-1630322-1630541-1631218-1641764-,J. Kuminga - L. Waters III - M. Moody - T. Jackson-Davis - B. Podziemski,1610612744,GSW,2,0,2,0.0,5.4,5.0,9.5,0.526,0.0,2.0,0.0,3.5,5.0,0.7,2.0,3.0,5.0,3.0,1.5,4.0,0.0,0.5,2.5,3.5,13.5,7.5,2522,7102,9865,7102,892,804,1087,3452,6501,3661,6501,487,263,4373,505,1518,987,981,10176,15,3946,9229,11199,383,957,261
Lineups,-203484-203914-1629048-1630532-1641783-,K. Caldwell-Pope - G. Harris - G. Bitadze - F. Wagner - T. da Silva,1610612753,ORL,2,2,0,1.0,5.4,5.0,10.0,0.5,1.5,5.0,0.3,0.5,0.5,1.0,1.5,2.0,3.5,2.5,1.5,0.5,0.0,0.0,1.5,1.0,12.0,0.5,2522,1092,1,1,912,804,888,3617,1613,687,5100,5467,6176,1,1319,3020,2393,1767,10176,3544,3946,1,9223,3252,1181,4536
Lineups,-203484-1628976-1631094-1641710-1641783-,K. Caldwell-Pope - W. Carter Jr. - P. Banchero - A. Black - T. da Silva,1610612753,ORL,4,0,4,0.0,5.4,4.8,8.8,0.543,1.3,2.8,0.455,2.8,3.3,0.846,1.0,4.0,5.0,3.3,0.8,1.0,0.8,0.3,1.5,3.8,13.5,4.0,1024,7102,11724,7102,910,1159,1377,3297,1968,3090,3269,981,1008,3249,1748,851,987,952,6776,983,1972,8507,9223,367,957,921
Lineups,-202681-202691-203915-1629023-1629655-,K. Irving - K. Thompson - S. Dinwiddie - P. Washington - D. Gafford,1610612742,DAL,15,9,6,0.6,5.4,5.3,10.5,0.51,1.8,3.9,0.466,2.0,2.6,0.769,1.8,4.1,5.9,3.3,1.7,0.7,0.8,0.6,1.6,1.8,14.5,2.5,81,87,12070,4840,909,781,868,3600,1479,1706,3238,1221,1518,3782,1221,850,885,950,10543,3204,1948,9990,9642,2385,826,2042
Lineups,-202681-1629023-1629656-1630230-1641726-,K. Irving - P. Washington - Q. Grimes - N. Marshall - D. Lively II,1610612742,DAL,4,4,0,1.0,5.4,6.0,10.5,0.571,1.8,3.8,0.467,1.8,2.5,0.7,1.8,4.5,6.3,4.5,1.0,0.3,1.5,0.5,2.0,2.0,15.5,5.0,1024,387,1,1,891,529,849,2833,1492,1722,3224,2638,1530,4373,1231,765,639,460,7001,4851,308,9229,9877,1187,681,605
Lineups,-1627763-1630551-1641731-1642259-1642267-,M. Brogdon - J. Champagnie - B. Coulibaly - A. Sarr - C. Carrington,1610612764,WAS,6,2,4,0.333,5.4,4.7,9.5,0.491,1.8,3.5,0.524,1.7,2.2,0.769,0.7,3.7,4.3,3.3,1.3,0.8,0.5,0.2,2.5,1.3,12.8,-0.8,517,1092,11724,6460,914,1170,1087,5324,1474,1811,1833,2675,1742,3782,4179,1303,1554,926,10043,3076,2244,8295,11199,2946,1123,7175
Lineups,-201587-1627739-1627826-1629599-1629645-,N. Batum - K. Dunn - I. Zubac - A. Coffey - K. Porter Jr.,1610612746,LAC,10,5,5,0.5,5.4,5.1,10.1,0.505,1.3,3.0,0.433,0.3,0.5,0.6,1.5,4.0,5.5,3.3,2.1,1.2,0.4,0.4,1.6,1.4,11.8,1.0,199,272,11955,5014,921,803,887,3610,1957,2056,3385,6142,6176,4849,1319,851,906,949,11538,948,2984,9126,9642,2909,1356,3527
Lineups,-1628983-1629652-1630198-1630598-1631114-,S. Gilgeous-Alexander - L. Dort - I. Joe - A. Wiggins - J. Williams,1610612760,OKC,8,6,2,0.75,5.4,5.5,10.4,0.53,2.4,5.5,0.432,1.6,2.0,0.813,1.0,2.5,3.5,3.4,1.4,1.4,1.0,0.3,2.4,2.1,15.0,-0.5,317,195,9865,4213,913,751,872,3421,564,620,3389,2763,1767,3488,1748,2581,2393,924,10135,864,427,8507,11186,1174,707,6830
Lineups,-201959-203995-1628998-1630182-1641706-,T. Gibson - V. Micić - C. Martin - J. Green - B. Miller,1610612766,CHA,2,1,1,0.5,5.4,4.0,9.5,0.421,2.0,4.5,0.444,0.0,0.0,0.0,0.0,3.0,3.0,2.5,2.5,1.0,0.0,1.5,1.0,1.5,10.0,-3.0,2522,2220,4063,5014,919,1334,1087,6431,617,1047,3321,6245,6601,6245,5902,1518,2664,1767,11597,983,3946,11889,5405,2575,1751,9951
Lineups,-1626179-1628389-1629130-1630696-1631170-,T. Rozier - B. Adebayo - D. Robinson - D. Smith - J. Jaquez Jr.,1610612748,MIA,6,3,3,0.5,5.4,4.7,9.8,0.475,1.3,3.3,0.4,1.5,2.0,0.75,1.2,2.2,3.3,3.2,1.5,1.0,0.2,0.5,3.2,2.0,12.2,-2.5,517,624,11199,5014,918,1170,1073,5480,1879,1955,3580,2799,1767,3826,1709,2987,2537,973,10176,983,3794,9229,11811,1187,1178,9758
Lineups,-202684-1627777-1628378-1629660-1630241-,T. Thompson - G. Niang - D. Mitchell - T. Jerome - S. Merrill,1610612739,CLE,5,2,3,0.4,5.4,4.4,10.2,0.431,2.0,4.6,0.435,2.0,2.4,0.833,2.2,3.8,6.0,2.8,1.6,0.8,0.0,0.4,2.4,2.0,12.8,2.2,732,1092,11199,6357,889,1260,884,6135,617,1041,3380,1221,1640,3279,490,1288,650,1658,10452,3102,3946,9126,11188,1187,1124,2205
Lineups,-202692-202710-1628389-1629639-1641796-,A. Burks - J. Butler - B. Adebayo - T. Herro - P. Larsson,1610612748,MIA,2,1,1,0.5,5.3,4.0,8.5,0.471,1.0,4.0,0.25,1.0,2.0,0.5,0.5,6.0,6.5,1.0,1.0,0.5,0.0,1.0,1.5,2.5,10.0,2.5,2522,2220,4063,5014,954,1334,1407,5519,2104,1151,5403,3381,1767,5007,4503,313,599,4613,7001,3544,3946,10294,9223,980,1751,2044
Lineups,-1627936-1628983-1629652-1631172-1641717-,A. Caruso - S. Gilgeous-Alexander - L. Dort - O. Dieng - C. Wallace,1610612760,OKC,2,2,0,1.0,5.3,4.0,12.0,0.333,2.5,7.0,0.357,1.0,1.0,1.0,1.5,3.5,5.0,3.0,0.5,2.0,0.5,1.5,1.0,1.0,11.5,1.0,2522,1092,1,1,938,1334,570,7594,517,305,4123,3381,4487,1,1319,1334,987,981,5564,232,2244,11889,5405,3252,1377,3527
Lineups,-1630527-1631255-1631288-1641810-1641998-,B. Boston Jr. - K. Matković - J. Cain - A. Reeves - T. Jemison III,1610612740,NOP,2,0,2,0.0,5.3,4.5,10.0,0.45,0.5,2.0,0.25,2.0,3.0,0.667,0.5,3.0,3.5,2.0,0.5,3.0,1.0,0.0,1.0,2.0,11.5,1.5,2522,7102,9865,7102,930,1195,888,5852,5143,3661,5403,1221,1037,4426,4503,1518,2393,2099,5564,57,427,1,5405,1187,1377,3232
Lineups,-1627742-1629669-1629750-1630527-1642274-,B. Ingram - J. Nowell - J. Green - B. Boston Jr. - Y. Missi,1610612740,NOP,4,1,3,0.25,5.3,4.8,9.3,0.514,1.0,2.8,0.364,1.3,1.8,0.714,1.8,3.3,5.0,3.3,1.8,1.3,0.8,0.0,1.8,3.0,11.8,1.0,1024,2220,11199,6859,938,1159,1143,3573,2104,3090,4058,3234,3766,4319,1231,1471,987,952,10544,916,1972,1,9796,453,1358,3527
Lineups,-1628464-1630527-1630530-1630631-1641722-,D. Theis - B. Boston - T. Murphy III - J. Alvarado - J. Hawkins,1610612740,NOP,4,3,1,0.75,5.3,3.8,9.8,0.385,1.0,5.0,0.2,2.5,2.8,0.909,1.3,3.0,4.3,2.8,0.5,1.3,0.3,0.0,2.3,2.0,11.0,-3.8,1024,624,4063,4213,955,1935,1076,7181,2104,687,5938,1034,1447,2966,1648,1518,1579,1670,5564,916,3492,1,11118,1187,1436,10797
Lineups,-202710-1626179-1628389-1629312-1629639-,J. Butler - T. Rozier - B. Adebayo - H. Highsmith - T. Herro,1610612748,MIA,8,4,4,0.5,5.3,4.5,10.3,0.439,2.0,5.1,0.39,2.4,2.4,1.0,1.9,3.3,5.1,2.9,1.3,1.3,0.5,0.4,1.6,1.8,13.4,1.9,317,387,11724,5014,945,1195,877,6061,617,685,3881,1128,1650,1,1211,1471,984,1650,9974,916,2244,9101,9668,2405,976,3130
Lineups,-1628371-1628976-1630243-1641710-1641724-,J. Isaac - W. Carter Jr. - T. Queen - A. Black - J. Howard,1610612753,ORL,2,1,1,0.5,5.3,2.5,10.0,0.25,0.5,4.0,0.125,2.0,2.0,1.0,1.5,3.5,5.0,2.0,1.0,0.0,1.5,0.5,4.5,2.5,7.5,-3.5,2522,2220,4063,5014,966,3550,888,8791,5143,1151,6423,1221,1767,1,1319,1334,987,2099,7001,5189,308,9229,12075,980,3146,10705
Lineups,-202681-203915-1629655-1630230-1631108-,K. Irving - S. Dinwiddie - D. Gafford - N. Marshall - M. Christie,1610612742,DAL,4,2,2,0.5,5.3,4.5,8.8,0.514,1.3,3.3,0.385,2.3,2.8,0.818,1.0,2.3,3.3,2.8,0.8,1.0,1.0,0.8,1.8,1.8,12.5,-1.5,1024,1092,9865,5014,941,1195,1377,3567,1968,2000,3897,1179,1447,3452,1748,2922,2603,1670,6776,983,427,10207,9796,2405,1138,8263
Lineups,-202691-1628467-1629029-1629656-1641726-,K. Thompson - M. Kleber - L. Dončić - Q. Grimes - D. Lively II,1610612742,DAL,2,1,1,0.5,5.3,6.0,10.0,0.6,3.5,7.0,0.5,0.5,1.0,0.5,0.5,3.5,4.0,4.5,1.5,0.5,1.0,0.0,4.0,1.0,16.0,4.5,2522,2220,4063,5014,964,529,888,2377,190,305,1844,5467,4487,5007,4503,1334,1617,460,10176,3544,427,1,11894,3252,589,874
Lineups,-2544-203076-1627827-1630559-1631108-,L. James - A. Davis - D. Finney-Smith - A. Reaves - M. Christie,1610612747,LAL,9,3,6,0.333,5.3,5.2,8.7,0.603,1.8,4.0,0.444,2.0,2.3,0.857,0.4,4.9,5.3,2.9,2.0,1.0,0.4,0.1,1.9,1.6,14.2,3.4,246,624,12070,6460,944,796,1384,2376,1489,1151,3321,1221,1655,3148,5282,731,949,1648,10589,983,2948,8231,9870,2565,838,1422
Lineups,-2544-1627827-1629060-1629216-1630559-,L. James - D. Finney-Smith - R. Hachimura - G. Vincent - A. Reaves,1610612747,LAL,3,2,1,0.667,5.3,4.0,7.7,0.522,1.7,4.0,0.417,2.7,3.7,0.727,0.0,3.3,3.3,3.0,1.0,0.0,0.3,0.7,3.0,2.0,12.3,-0.7,1552,1092,4063,4409,947,1334,1822,3510,1524,1151,3517,993,904,4294,5902,1434,2537,981,7001,5189,3081,10035,11351,1187,1163,7055
Lineups,-1626204-1629027-1629726-1630249-1631230-,L. Nance Jr. - T. Young - G. Mathews - V. Krejčí - D. Barlow,1610612737,ATL,2,1,1,0.5,5.3,4.0,10.5,0.381,1.0,6.0,0.167,1.5,2.0,0.75,1.0,5.0,6.0,1.5,2.0,0.0,0.5,0.5,3.0,2.0,10.5,-2.0,2522,2220,4063,5014,932,1334,849,7233,2104,455,6215,2799,1767,3826,1748,493,650,3832,10589,5189,2244,9229,11351,1187,1674,8538
Lineups,-1629021-1630175-1631216-1641710-1641724-,M. Wagner - C. Anthony - C. Houstan - A. Black - J. Howard,1610612753,ORL,2,1,1,0.5,5.3,6.0,10.5,0.571,1.5,4.0,0.375,0.5,1.5,0.333,1.0,1.0,2.0,3.0,0.5,1.0,1.0,0.5,2.0,1.0,14.0,-3.5,2522,2220,4063,5014,946,529,849,2833,1613,1151,3953,5467,3937,6144,1748,5731,4531,981,5564,983,427,9229,9877,3252,844,10705
Lineups,-201566-203967-1627750-1629008-1631128-,R. Westbrook - D. Šarić - J. Murray - M. Porter Jr. - C. Braun,1610612743,DEN,5,1,4,0.2,5.3,5.0,11.0,0.455,2.6,5.4,0.481,0.8,1.2,0.667,1.6,3.0,4.6,3.8,1.4,0.4,0.4,1.6,1.2,1.4,13.4,-1.6,732,2220,11724,7003,940,804,715,5736,513,654,3191,5048,4408,4426,1303,1518,1445,827,10138,4371,2984,11942,8907,2909,974,8433
