GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-201566-202397-202722-1629021-1629726-,R. Westbrook - I. Smith - D. Bertans - M. Wagner - G. Mathews,1610612764,WAS,3,1,2,0.333,5.6,6.7,12.0,0.556,3.0,6.7,0.45,2.7,3.0,0.889,0.7,2.7,3.3,4.0,1.0,1.3,0.3,0.7,2.3,2.3,19.0,0.3,1988,2861,11786,7835,1242,726,881,3677,326,495,4016,1340,1374,3599,4631,3317,3217,665,8626,1034,3668,12070,13242,1548,585,5767
Lineups,-203500-1627742-1628366-1629627-1630230-,S. Adams - B. Ingram - L. Ball - Z. Williamson - N. Marshall,1610612740,NOP,3,0,3,0.0,5.6,5.0,10.3,0.484,1.0,4.0,0.25,2.7,3.7,0.727,0.7,3.3,4.0,2.7,1.0,1.3,0.3,0.0,2.0,2.3,13.7,1.7,1988,8622,13478,8622,1205,1136,1241,6489,2463,1350,6547,1340,1210,5200,4631,2043,2099,1964,8626,1034,3668,1,11619,1548,1265,3841
Lineups,-1628983-1629026-1629650-1629660-1630177-,S. Gilgeous-Alexander - K. Williams - M. Brown - T. Jerome - T. Maledon,1610612760,OKC,2,0,2,0.0,5.6,4.0,9.0,0.444,3.0,4.5,0.667,1.0,1.0,1.0,0.5,2.5,3.0,3.5,2.0,0.5,0.0,0.0,1.5,2.0,12.0,0.0,3209,8622,11786,8622,1223,1712,1553,7158,326,1223,1527,4235,5630,1,5029,3404,3353,1060,12840,4121,4787,1,10917,1671,1562,5969
Lineups,-1628983-1629660-1629676-1630177-1630197-,S. Gilgeous-Alexander - T. Jerome - I. Roby - T. Maledon - A. Pokusevski,1610612760,OKC,2,1,1,0.5,5.6,4.5,10.5,0.429,1.5,3.5,0.429,1.0,1.0,1.0,1.0,4.5,5.5,2.5,2.5,1.0,1.0,1.0,2.5,1.5,11.5,-2.0,3209,2861,4787,6055,1203,1566,1202,7491,1844,1991,4155,4235,5630,1,1861,1158,1271,2038,13975,1192,575,12417,13325,3425,1785,10341
Lineups,-203082-203516-203920-1628412-1629643-,T. Ross - J. Ennis III - K. Birch - F. Mason - C. Okeke,1610612753,ORL,2,0,2,0.0,5.6,4.0,10.5,0.381,0.5,2.5,0.2,1.0,2.0,0.5,1.5,6.5,8.0,3.5,2.0,1.0,1.5,3.0,2.0,2.0,9.5,-1.0,3209,8622,11786,8622,1228,1712,1202,8774,6077,3569,7138,4235,2366,6170,1390,499,521,1060,12840,1192,399,14749,11619,1671,2530,8720
Lineups,-201152-202066-1628464-1629632-1630172-,T. Young - G. Temple - D. Theis - C. White - P. Williams,1610612741,CHI,5,1,4,0.2,5.6,3.6,10.4,0.346,0.4,2.8,0.143,1.2,1.4,0.857,1.2,3.0,4.2,1.8,2.0,1.6,0.2,1.2,2.6,1.4,8.8,-5.8,958,2861,14165,8520,1241,2492,1236,9241,7035,3403,7586,4115,5198,3770,1786,2163,2075,4111,12840,851,4438,14251,13469,3905,3052,14103
Lineups,-203115-203999-1628420-1630192-1630267-,W. Barton - N. Jokic - M. Morris - Z. Nnaji - F. Campazzo,1610612743,DEN,2,1,1,0.5,5.6,3.0,9.0,0.333,2.0,5.0,0.4,2.5,2.5,1.0,1.0,3.0,4.0,2.0,2.0,1.0,0.5,0.0,2.0,4.0,10.5,-1.0,3209,2861,4787,6055,1218,2831,1553,9262,822,868,4419,1385,2015,1,1861,2163,2099,2408,12840,1192,2722,1,11619,351,2105,8720
Lineups,-2738-201609-1629130-1629639-1629735-,A. Iguodala - G. Dragic - D. Robinson - T. Herro - C. Silva,1610612748,MIA,3,3,0,1.0,5.5,3.7,8.3,0.44,2.0,5.0,0.4,1.0,1.0,1.0,0.0,5.0,5.0,2.3,2.0,0.0,0.7,0.0,2.0,2.3,10.3,0.7,1988,833,1,1,1285,2452,1938,7349,822,868,4419,4235,5630,1,6835,817,1373,2246,12840,6159,2439,1,11619,1548,2163,5407
Lineups,-201933-203486-203924-1626153-1628367-,B. Griffin - M. Plumlee - J. Grant - D. Wright - J. Jackson,1610612765,DET,9,4,5,0.444,5.5,4.3,10.4,0.415,1.2,3.8,0.324,1.9,2.7,0.708,1.1,3.3,4.4,2.7,1.4,1.8,0.6,0.8,1.8,2.8,11.8,1.0,351,534,14449,7609,1260,1639,1234,7975,2360,1919,6154,3266,1918,5325,1847,2043,2005,1964,12368,783,2707,12333,11561,1312,1760,4282
Lineups,-201572-201950-203114-1626171-1628978-,B. Lopez - J. Holiday - K. Middleton - B. Portis - D. DiVincenzo,1610612749,MIL,11,8,3,0.727,5.5,4.7,10.7,0.441,1.2,3.4,0.351,1.9,2.1,0.913,1.0,5.0,6.0,2.6,1.5,1.3,0.4,0.7,1.5,2.1,12.5,0.9,211,139,13478,5173,1259,1526,1184,7346,2397,2139,5117,3264,2357,3512,1861,817,954,2020,12672,1101,3657,12274,11334,1668,1511,5310
Lineups,-201565-1628367-1629635-1630180-1630191-,D. Rose - J. Jackson - S. Doumbouya - S. Bey - I. Stewart,1610612765,DET,5,1,4,0.2,5.5,3.6,10.4,0.346,1.0,5.0,0.2,2.8,4.0,0.7,1.4,2.8,4.2,1.8,1.6,1.6,0.6,0.8,3.2,2.4,11.0,-1.0,958,2861,14165,8520,1252,2492,1236,9241,2463,868,7138,1316,668,5335,1624,3267,2075,4111,12682,851,2643,12338,14141,1528,1845,8720
Lineups,-201569-203463-1628021-1628425-1630256-,E. Gordon - B. McLemore - D. Nwaba - S. Brown - J. Tate,1610612745,HOU,3,1,2,0.333,5.5,5.3,12.3,0.432,2.0,6.0,0.333,1.0,1.3,0.75,1.3,5.3,6.7,3.7,1.7,2.0,1.0,0.7,4.3,2.3,13.7,4.7,1988,2861,11786,7835,1263,1089,867,7476,822,570,5164,4235,5252,4604,1647,791,874,1030,12710,284,575,12070,14503,1548,1265,987
Lineups,-203476-1626145-1628415-1629001-1629634-,G. Dieng - T. Jones - D. Brooks - D. Melton - B. Clarke,1610612763,MEM,4,2,2,0.5,5.5,6.0,9.8,0.615,1.0,2.0,0.5,1.5,2.0,0.75,1.0,3.8,4.8,3.8,1.5,0.8,1.0,0.0,1.8,2.0,14.5,3.0,1342,1419,11786,6055,1263,785,1461,2807,2463,4142,2382,3506,2366,4604,1861,1857,1857,1016,12376,3602,575,1,11511,1671,1082,1689
Lineups,-201609-203473-1629134-1629622-1629644-,G. Dragic - D. Dedmon - K. Nunn - M. Strus - K. Okpala,1610612748,MIA,2,1,1,0.5,5.5,5.5,12.0,0.458,2.0,5.5,0.364,2.0,3.0,0.667,2.0,3.0,5.0,3.5,1.0,0.5,0.5,0.5,1.0,2.0,15.0,-2.0,3209,2861,4787,6055,1245,1038,881,6924,822,777,5011,1651,1374,5423,562,2163,1373,1060,8626,4121,2722,11159,6429,1671,969,10341
Lineups,-201935-203460-204020-1629013-1629651-,J. Harden - A. Roberson - T. Johnson - L. Shamet - N. Claxton,1610612751,BKN,3,3,0,1.0,5.5,4.7,9.0,0.519,1.3,4.0,0.333,2.7,3.3,0.8,1.0,2.0,3.0,3.0,1.3,0.7,0.3,0.7,2.3,2.0,13.3,-3.0,1988,833,1,1,1276,1530,1553,4271,2169,1350,5164,1340,1315,4235,1861,3957,3353,1196,12192,3733,3668,12070,13242,1671,1307,11994
Lineups,-203200-203506-1626167-1627734-1627763-,J. Holiday - V. Oladipo - M. Turner - D. Sabonis - M. Brogdon,1610612754,IND,7,3,4,0.429,5.5,5.0,10.1,0.493,1.0,4.3,0.233,1.3,1.9,0.692,1.1,3.4,4.6,2.9,2.0,1.0,0.7,0.6,2.6,1.7,12.3,-2.4,542,833,14165,7631,1262,1136,1257,6432,2463,1315,7037,4035,4644,5384,1833,2026,1906,1917,12840,1192,2422,12000,13465,3227,1550,11747
Lineups,-1627736-1629006-1629162-1629675-1630183-,M. Beasley - J. Okogie - J. McLaughlin - N. Reid - J. McDaniels,1610612750,MIN,6,1,5,0.167,5.5,3.8,10.0,0.383,1.5,4.0,0.375,1.2,1.7,0.7,1.2,4.7,5.8,2.8,1.8,1.2,0.7,0.5,3.0,2.5,10.3,0.8,715,2861,14449,8577,1278,2413,1264,8767,1844,1350,4868,4160,4763,5335,1820,1135,1229,1921,12830,1164,2439,11159,13551,1390,2163,5336
Lineups,-2772-201609-202710-1628389-1629130-,T. Ariza - G. Dragic - J. Butler - B. Adebayo - D. Robinson,1610612748,MIA,11,8,3,0.727,5.5,4.7,8.5,0.553,1.1,3.5,0.316,2.1,2.7,0.767,0.4,3.6,4.0,2.9,1.6,0.9,0.3,0.4,1.9,2.5,12.6,1.0,211,139,13478,5173,1261,1526,1880,3822,2450,2121,6178,1648,1908,4580,6099,1903,2099,1908,12707,3504,4159,10997,11613,1520,1508,4282
Lineups,-202083-203076-203083-203484-1627936-,W. Matthews - A. Davis - A. Drummond - K. Caldwell-Pope - A. Caruso,1610612747,LAL,4,2,2,0.5,5.5,4.0,10.0,0.4,1.8,3.8,0.467,1.8,2.0,0.875,2.0,3.3,5.3,3.0,1.3,1.3,0.3,0.5,2.3,3.3,11.5,2.5,1342,1419,11786,6055,1277,1712,1264,8087,1714,1923,3932,3314,2366,3673,562,2102,1350,1196,12102,1104,4173,11159,13209,719,1785,2519
Lineups,-201572-203114-203507-1626171-1628978-,B. Lopez - K. Middleton - G. Antetokounmpo - B. Portis - D. DiVincenzo,1610612749,MIL,4,4,0,1.0,5.4,7.0,12.3,0.571,2.0,4.0,0.5,1.0,1.8,0.571,1.5,3.5,5.0,3.5,0.5,0.5,0.8,0.5,1.3,2.8,17.0,2.3,1342,534,1,1,1309,564,878,3385,822,1350,2382,4235,4699,6093,1390,1923,1373,1060,6840,4121,2353,11159,10574,1313,760,2698
Lineups,-202954-203952-1627814-1628539-1629672-,B. Wanamaker - A. Wiggins - D. Lee - M. Mulder - E. Paschall,1610612744,GSW,6,2,4,0.333,5.4,5.5,10.0,0.55,1.7,3.8,0.435,1.7,2.2,0.769,1.3,3.7,5.0,3.3,2.2,0.7,0.5,0.7,2.5,2.8,14.3,1.0,715,1419,14165,7835,1323,1038,1264,3835,1748,1903,4134,3357,2335,4567,1647,1869,1373,1149,13912,3733,2722,12070,13325,1304,1114,4282
Lineups,-2546-202683-203468-1629014-1629642-,C. Anthony - E. Kanter - C. McCollum - A. Simons - N. Little,1610612757,POR,9,5,4,0.556,5.4,5.2,11.3,0.461,1.8,4.7,0.381,1.4,2.2,0.65,1.6,4.0,5.6,2.2,0.3,0.9,0.3,0.6,1.1,1.4,13.7,2.2,351,370,14165,6011,1304,1121,1031,6908,1711,1192,4847,3836,2315,5873,1386,1288,1270,2354,6429,3510,3668,11988,10469,3884,1265,2720
Lineups,-201568-203503-1628381-1628989-1629027-,D. Gallinari - T. Snell - J. Collins - K. Huerter - T. Young,1610612737,ATL,17,11,6,0.647,5.4,4.4,8.7,0.507,2.1,4.7,0.45,2.9,3.3,0.875,0.7,3.8,4.5,3.1,1.0,0.8,0.6,0.2,2.2,2.6,13.8,2.4,69,60,14594,5755,1307,1633,1869,4365,817,1191,4016,1309,1343,3673,4619,1851,1913,1195,8626,3600,2619,10260,13208,1380,1257,2651
Lineups,-201599-203925-1627789-1628971-1629013-,D. Jordan - J. Harris - T. Luwawu-Cabarrot - B. Brown - L. Shamet,1610612751,BKN,3,1,2,0.333,5.4,4.3,9.0,0.481,1.0,3.0,0.333,1.3,2.3,0.571,1.3,5.0,6.3,3.0,1.7,0.7,0.3,1.0,1.0,2.7,11.0,2.3,1988,2861,11786,7835,1328,1639,1553,6519,2463,2243,5164,3895,2206,6093,1647,817,922,1196,12710,3733,3668,12417,6429,1334,1845,2652
Lineups,-203084-203922-1626158-1627741-1630169-,H. Barnes - G. Robinson III - R. Holmes - B. Hield - T. Haliburton,1610612758,SAC,5,1,4,0.2,5.4,4.8,9.6,0.5,1.8,4.6,0.391,1.0,1.8,0.556,0.8,3.2,4.0,3.8,2.8,1.2,0.2,0.0,2.8,1.6,12.4,-2.6,958,2861,14165,8520,1306,1511,1484,4380,1702,1215,4789,4235,4664,6144,4425,2130,2099,1008,14105,1142,4438,1,13532,3364,1539,11910
Lineups,-203200-203926-204456-1628988-1629048-,J. Holiday - D. McDermott - T. McConnell - A. Holiday - G. Bitadze,1610612754,IND,9,2,7,0.222,5.4,5.8,11.3,0.51,2.3,4.3,0.538,1.9,2.3,0.81,1.6,4.3,5.9,4.3,1.2,0.9,0.8,0.6,2.4,2.1,15.8,4.4,351,1419,14679,8517,1320,1014,1031,4350,757,1288,2331,3266,2206,4222,1386,1232,1226,643,12094,3510,2349,11988,13322,1661,936,1054
Lineups,-203145-203952-1626172-1629308-1629673-,K. Bazemore - A. Wiggins - K. Looney - J. Toscano-Anderson - J. Poole,1610612744,GSW,8,6,2,0.75,5.4,3.9,10.0,0.388,1.4,3.6,0.379,1.3,1.4,0.909,0.9,4.1,5.0,2.6,1.3,1.0,0.5,0.8,2.5,1.9,10.4,1.3,428,254,11786,4974,1310,2407,1264,8684,2162,1976,4858,4049,5229,3513,4378,1282,1373,2022,12102,1192,2722,12278,13325,3139,2162,4207
Lineups,-200782-201569-202322-1627863-1630256-,P. Tucker - E. Gordon - J. Wall - D. House Jr. - J. Tate,1610612745,HOU,4,0,4,0.0,5.4,3.5,12.0,0.292,1.5,6.5,0.231,1.3,2.0,0.625,1.5,2.3,3.8,1.5,0.8,0.5,0.0,0.5,2.0,1.8,9.8,-8.5,1342,8622,14165,8622,1299,2508,881,10451,1844,506,7038,4049,2366,5904,1390,3844,2891,4407,8340,4121,4787,11159,11619,3188,2500,14638
Lineups,-203497-203903-204060-1627777-1629671-,R. Gobert - J. Clarkson - J. Ingles - G. Niang - M. Oni,1610612762,UTA,22,19,3,0.864,5.4,5.0,9.8,0.507,2.0,5.3,0.385,1.6,2.4,0.679,1.0,4.1,5.1,2.6,1.6,0.9,0.4,0.4,2.1,2.1,13.6,2.6,36,14,13478,4810,1319,1498,1459,4364,821,843,4811,3445,2185,5414,1861,1286,1370,2020,12707,3526,3657,11113,13184,1657,1279,2515
Lineups,-201566-203458-203526-1629060-1630166-,R. Westbrook - A. Len - R. Neto - R. Hachimura - D. Avdija,1610612764,WAS,3,0,3,0.0,5.4,3.3,9.0,0.37,0.3,3.0,0.111,1.7,3.3,0.5,1.0,3.7,4.7,2.0,2.3,0.0,0.3,1.0,2.0,1.7,8.7,-9.7,1988,8622,13478,8622,1321,2693,1553,9013,7143,2243,7716,3357,1315,6170,1861,1869,1869,2408,13932,6159,3668,12417,11619,3239,3078,14715
Lineups,-201566-202722-203458-203526-1630166-,R. Westbrook - D. Bertans - A. Len - R. Neto - D. Avdija,1610612764,WAS,7,3,4,0.429,5.4,4.3,10.0,0.429,1.1,3.4,0.333,2.4,3.9,0.63,1.6,5.3,6.9,2.4,2.1,0.7,0.9,0.6,3.1,3.1,12.1,1.7,542,833,14165,7631,1308,1666,1264,7491,2420,2127,5164,1509,1185,5901,1381,802,865,2222,13910,3714,2295,12000,14133,739,1559,3837
Lineups,-201566-201577-203526-1628972-1630166-,R. Westbrook - R. Lopez - R. Neto - T. Brown Jr. - D. Avdija,1610612764,WAS,3,1,2,0.333,5.4,4.3,10.0,0.433,0.7,2.7,0.25,2.0,2.3,0.857,0.0,2.3,2.3,2.7,1.0,1.7,0.0,0.3,2.0,1.7,11.3,-5.0,1988,2861,11786,7835,1322,1639,1264,7469,5670,3455,6547,1651,2206,3770,6835,3737,5257,1964,8626,815,4787,10553,11619,3239,1824,13676
Lineups,-203524-203991-203992-1628381-1629027-,S. Hill - C. Capela - B. Bogdanovic - J. Collins - T. Young,1610612737,ATL,4,4,0,1.0,5.4,5.3,9.8,0.538,1.5,4.0,0.375,2.5,2.8,0.909,1.3,4.0,5.3,3.0,1.0,0.8,0.3,0.5,2.3,2.3,14.5,2.3,1342,534,1,1,1301,1111,1461,3992,1844,1350,4868,1385,1895,3513,1741,1288,1350,1196,8626,3602,4173,11159,13209,1615,1082,2698
Lineups,-1626145-1626159-1629634-1630214-1630217-,T. Jones - J. Winslow - B. Clarke - X. Tillman - D. Bane,1610612763,MEM,3,1,2,0.333,5.4,4.3,9.0,0.481,0.3,2.3,0.143,2.0,2.3,0.857,0.3,4.0,4.3,3.0,1.3,1.0,0.3,0.7,1.3,2.0,11.0,-2.0,1988,2861,11786,7835,1296,1639,1553,6519,7143,3911,7586,1651,2206,3770,6106,1288,2019,1196,12192,1192,3668,12070,10664,1671,1845,10341
Lineups,-203115-203999-1627750-1629008-1630267-,W. Barton - N. Jokic - J. Murray - M. Porter Jr. - F. Campazzo,1610612743,DEN,7,4,3,0.571,5.4,5.0,10.7,0.467,1.0,3.4,0.292,1.9,2.4,0.765,1.0,3.3,4.3,3.3,1.1,1.1,0.1,0.9,1.7,2.6,12.9,2.4,542,534,13478,5959,1297,1136,1185,6750,2463,2127,6315,3277,2182,4583,1861,2097,2050,1166,12030,1176,4652,12393,11500,1384,1486,2638
Lineups,-203952-1626172-1628539-1629308-1629673-,A. Wiggins - K. Looney - M. Mulder - J. Toscano-Anderson - J. Poole,1610612744,GSW,9,7,2,0.778,5.3,3.8,9.1,0.415,1.3,5.2,0.255,1.3,1.9,0.706,0.6,3.9,4.4,2.1,1.1,0.9,0.2,0.3,2.1,1.7,10.2,-0.9,351,190,11786,4953,1352,2427,1552,7976,2169,855,6545,3895,4633,5329,5007,1841,2005,2394,12020,3510,4417,10553,13180,3239,2192,8718
Lineups,-203992-1628381-1629027-1629629-1629631-,B. Bogdanovic - J. Collins - T. Young - C. Reddish - D. Hunter,1610612737,ATL,4,2,2,0.5,5.3,4.3,10.0,0.425,1.3,5.3,0.238,3.0,3.0,1.0,0.8,5.3,6.0,2.3,1.8,0.3,0.3,0.0,4.5,1.8,12.8,0.0,1342,1419,11786,6055,1386,1668,1264,7796,2299,846,7028,804,1374,1,4484,803,954,2326,12791,5739,4173,1,14522,3188,1493,5969
Lineups,-2546-202683-203081-1627884-1629018-,C. Anthony - E. Kanter - D. Lillard - D. Jones Jr. - G. Trent Jr.,1610612757,POR,15,6,9,0.4,5.3,4.2,10.5,0.399,1.4,4.7,0.3,2.3,2.8,0.81,1.6,3.5,5.1,1.7,1.0,0.7,0.7,0.5,1.5,2.4,12.1,-0.5,101,254,14761,7679,1381,1683,1201,8595,2139,1192,6247,1589,1886,4222,1367,1920,1368,4216,8626,3705,2420,11979,11329,1528,1561,8501
Lineups,-2546-202683-1626181-1629014-1629642-,C. Anthony - E. Kanter - N. Powell - A. Simons - N. Little,1610612757,POR,3,2,1,0.667,5.3,5.3,9.7,0.552,1.7,4.0,0.417,0.7,1.0,0.667,1.3,3.3,4.7,2.7,1.0,0.0,0.3,0.7,2.0,1.7,13.0,0.3,1988,1419,4787,5255,1389,1089,1470,3826,1748,1350,4342,6410,5630,5423,1647,2043,1869,1964,8626,6159,3668,12070,11619,3239,1324,5767
Lineups,-201980-202699-203954-1629680-1630178-,D. Green - T. Harris - J. Embiid - M. Thybulle - T. Maxey,1610612755,PHI,4,2,2,0.5,5.3,5.3,8.8,0.6,0.5,2.3,0.222,3.5,3.8,0.933,0.5,4.3,4.8,2.5,1.3,1.8,0.0,0.5,2.0,2.5,14.5,5.0,1342,1419,11786,6055,1385,1111,1860,2861,6077,4044,7070,697,1200,3458,5029,1255,1857,2038,12102,784,4787,11159,11619,1390,1082,702
Lineups,-201569-1627863-1628021-1628425-1630256-,E. Gordon - D. House Jr. - D. Nwaba - S. Brown - J. Tate,1610612745,HOU,10,3,7,0.3,5.3,4.1,10.1,0.406,1.5,4.0,0.375,2.2,2.6,0.846,1.3,3.2,4.5,2.3,1.0,0.8,0.5,0.6,2.9,2.3,11.9,-1.2,271,833,14679,8308,1369,1709,1259,8068,1844,1350,4868,1607,1987,3891,1727,2130,1915,2311,8626,3563,2722,12018,13546,1603,1747,9829
Lineups,-202683-203081-203468-203496-1626181-,E. Kanter - D. Lillard - C. McCollum - R. Covington - N. Powell,1610612757,POR,16,7,9,0.438,5.3,4.8,10.1,0.472,1.3,3.8,0.333,2.9,3.3,0.868,1.5,4.0,5.5,2.1,1.3,0.4,0.4,0.4,1.8,2.4,13.6,0.1,81,190,14761,7629,1335,1517,1263,6672,2299,1923,5164,1310,1342,3746,1390,1288,1271,2404,12102,5207,3525,11145,11582,1540,1274,5952
Lineups,-1628402-1629635-1630165-1630180-1630191-,F. Jackson - S. Doumbouya - K. Hayes - S. Bey - I. Stewart,1610612765,DET,3,1,2,0.333,5.3,4.0,9.0,0.444,2.3,4.7,0.5,0.3,0.7,0.5,0.0,4.0,4.0,3.0,0.7,0.7,1.0,0.0,1.0,1.3,10.7,0.7,1988,2861,11786,7835,1389,1712,1553,7158,757,1192,2382,7298,7187,6170,6835,1288,2099,1196,7966,3733,575,1,6429,3959,2077,5407
Lineups,-202066-202696-203897-1629632-1630172-,G. Temple - N. Vucevic - Z. LaVine - C. White - P. Williams,1610612741,CHI,3,2,1,0.667,5.3,5.0,9.0,0.556,1.7,4.0,0.417,1.3,2.0,0.667,0.3,5.7,6.0,3.7,1.3,0.0,0.3,0.0,1.7,1.3,13.0,4.0,1988,1419,4787,5255,1370,1136,1553,3677,1748,1350,4342,3895,2366,5423,6106,740,954,1030,12192,6159,3668,1,11384,3959,1324,1079
Lineups,-202066-203490-203897-1628976-1629632-,G. Temple - O. Porter Jr. - Z. LaVine - W. Carter Jr. - C. White,1610612741,CHI,5,3,2,0.6,5.3,3.8,9.2,0.413,1.4,4.0,0.35,3.6,4.8,0.75,1.0,4.8,5.8,3.0,0.8,0.2,0.0,0.4,2.2,2.8,12.6,-0.8,958,833,11786,5818,1393,2420,1550,7988,2139,1350,5122,690,583,4604,1861,1122,1234,1196,8477,5941,4787,11036,13194,1308,1509,8672
Lineups,-1627759-1628369-1628400-1628464-1630202-,J. Brown - J. Tatum - S. Ojeleye - D. Theis - P. Pritchard,1610612738,BOS,4,1,3,0.25,5.3,4.0,9.5,0.421,1.3,3.0,0.417,2.8,3.8,0.733,0.8,5.0,5.8,1.8,1.3,0.3,0.3,1.3,2.5,2.8,12.0,1.0,1342,2861,13478,8343,1343,1712,1489,7830,2299,2243,4342,1321,1200,5179,4484,817,1240,4147,12102,5739,4173,14259,13325,1313,1562,4282
Lineups,-201145-201935-203925-1627789-1628971-,J. Green - J. Harden - J. Harris - T. Luwawu-Cabarrot - B. Brown,1610612751,BKN,3,1,2,0.333,5.3,4.3,8.3,0.52,1.0,3.7,0.273,3.0,3.3,0.9,1.0,2.0,3.0,3.0,2.0,0.7,0.3,0.3,1.7,2.0,12.7,-3.0,1988,2861,11786,7835,1388,1639,1938,4256,2463,1939,6484,804,1315,3553,1861,3957,3353,1196,12840,3733,3668,10553,11384,1671,1499,11994
Lineups,-203210-203999-1627750-1629008-1630267-,J. Green - N. Jokic - J. Murray - M. Porter Jr. - F. Campazzo,1610612743,DEN,4,2,2,0.5,5.3,4.8,9.0,0.528,1.8,4.3,0.412,2.5,2.5,1.0,1.0,2.8,3.8,3.0,1.3,2.0,0.5,0.3,2.3,2.3,13.8,2.0,1342,1419,11786,6055,1353,1517,1553,4190,1714,1317,4375,1385,2015,1,1861,3287,2891,1196,12102,284,2722,10262,13209,1615,1259,2742
Lineups,-201949-1629627-1629637-1630184-1630230-,J. Johnson - Z. Williamson - J. Hayes - K. Lewis Jr. - N. Marshall,1610612740,NOP,10,6,4,0.6,5.3,5.0,10.4,0.481,0.9,2.4,0.375,2.0,2.7,0.741,1.9,3.7,5.6,2.9,2.1,0.9,0.5,0.7,1.9,2.1,12.9,1.1,271,254,14165,5818,1336,1136,1236,6534,5383,3881,4868,1651,1916,5161,1288,1867,1264,1909,13906,3506,2722,12259,11610,1665,1485,4272
Lineups,-201952-202684-203935-1627759-1629684-,J. Teague - T. Thompson - M. Smart - J. Brown - G. Williams,1610612738,BOS,5,2,3,0.4,5.3,4.2,9.6,0.438,1.0,3.6,0.278,2.4,3.0,0.8,1.0,2.4,3.4,1.6,1.4,1.2,0.2,0.4,2.8,2.6,11.8,-1.8,958,1419,13478,7679,1341,1683,1484,7375,2463,1979,6470,1513,1374,4235,1861,3703,3199,4359,12340,1142,4438,11036,13532,1372,1754,10319
Lineups,-200768-203382-1626169-1626181-1627761-,K. Lowry - A. Baynes - S. Johnson - N. Powell - D. Bembry,1610612761,TOR,7,2,5,0.286,5.3,3.6,10.7,0.333,1.1,4.6,0.25,1.1,1.3,0.889,1.7,3.3,5.0,2.6,1.9,0.1,0.4,0.9,2.1,2.4,9.4,-5.7,542,1419,14449,8322,1400,2503,1185,9262,2420,1221,6547,4190,5433,3599,1318,2097,1373,2032,12835,6092,3526,12393,13185,1524,2592,14102
Lineups,-200768-1626181-1627783-1627832-1628449-,K. Lowry - N. Powell - P. Siakam - F. VanVleet - C. Boucher,1610612761,TOR,15,5,10,0.333,5.3,4.9,10.1,0.483,1.9,4.3,0.453,2.0,2.5,0.789,1.1,3.7,4.7,3.1,1.3,0.7,0.5,1.0,2.4,2.9,13.7,0.5,101,370,14781,7835,1394,1505,1262,6496,1692,1316,4010,1651,2014,4462,1857,1869,1862,1188,12192,3705,3507,12417,13307,1292,1265,5735
Lineups,-203114-203648-1626171-1627854-1628978-,K. Middleton - T. Antetokounmpo - B. Portis - B. Forbes - D. DiVincenzo,1610612749,MIL,5,5,0,1.0,5.3,4.6,11.4,0.404,1.4,4.6,0.304,1.4,2.0,0.7,2.4,3.6,6.0,2.6,1.0,0.8,0.8,0.8,1.2,1.8,12.0,-3.2,958,370,1,1,1403,1555,1027,8078,2139,1215,6240,3858,2366,5335,502,1910,954,2024,8626,3563,2321,12338,10521,3162,1562,12865
Lineups,-203482-1628391-1629717-1630231-1630256-,K. Olynyk - D. Wilson - A. Brooks - K. Martin Jr. - J. Tate,1610612745,HOU,4,2,2,0.5,5.3,5.0,10.0,0.5,1.5,3.5,0.429,0.8,1.0,0.75,0.5,3.0,3.5,3.5,1.5,1.3,0.3,0.8,2.8,1.5,12.3,-3.8,1342,1419,11786,6055,1342,1136,1264,4380,1844,1991,4155,6301,5630,4604,5029,2163,2996,1060,12376,1104,4173,12278,13515,3425,1551,13019
Lineups,-1628379-1629599-1629611-1629662-1630187-,L. Kennard - A. Coffey - T. Mann - M. Kabengele - D. Oturu,1610612746,LAC,4,3,1,0.75,5.3,4.8,10.5,0.452,2.0,5.0,0.4,0.0,0.0,0.0,2.0,3.8,5.8,3.0,1.5,0.3,0.3,0.3,2.3,0.0,11.5,0.0,1342,833,4787,4974,1402,1517,1202,7074,822,868,4419,7636,8018,7636,562,1857,1240,1196,12376,5739,4173,10262,13209,9851,1785,5969
Lineups,-101150-202704-1627826-1628379-1629611-,L. Williams - R. Jackson - I. Zubac - L. Kennard - T. Mann,1610612746,LAC,4,1,3,0.25,5.3,5.8,10.3,0.561,2.8,4.3,0.647,1.3,1.3,1.0,0.5,4.3,4.8,3.8,1.0,0.5,0.5,1.5,2.5,1.8,15.5,1.8,1342,2861,13478,8343,1387,1015,1251,3653,643,1317,1946,4049,5452,1,5029,1255,1857,1016,8626,4121,2722,14318,13325,3188,947,3815
