GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-203914-1628976-1629678-1629755-1630532-,G. Harris - W. Carter Jr. - A. Schofield - H. Gravett - F. Wagner,1610612753,ORL,2,0,2,0.0,7.3,6.0,13.0,0.462,1.5,4.5,0.333,2.0,2.0,1.0,1.5,5.0,6.5,3.0,1.5,2.0,0.0,0.5,3.5,2.0,15.5,-3.0,3707,10195,13953,10195,709,794,741,7840,2006,1331,5773,1876,2672,1,1714,822,939,1287,14606,287,5374,13325,16690,1946,995,14109
Lineups,-203084-203458-1628368-1628963-1630169-,H. Barnes - A. Len - D. Fox - M. Bagley III - T. Haliburton,1610612758,SAC,8,2,6,0.25,7.3,5.6,14.9,0.378,1.0,4.1,0.242,3.1,3.8,0.833,2.6,4.8,7.4,2.5,1.0,1.3,0.4,1.3,1.5,3.1,15.4,-1.1,464,1646,17121,9877,714,1070,615,10076,2653,1450,8106,863,1340,4605,579,1151,689,2262,10086,1226,4100,16833,12827,804,1015,11570
Lineups,-203109-1626166-1628969-1629028-1629661-,J. Crowder - C. Payne - M. Bridges - D. Ayton - C. Johnson,1610612756,PHX,2,2,0,1.0,7.3,8.0,12.0,0.667,4.0,5.5,0.727,4.0,5.0,0.8,0.0,4.5,4.5,6.0,1.5,2.5,0.0,0.5,4.0,3.0,24.0,7.5,3707,1646,1,1,724,395,888,2013,128,828,1537,370,430,4944,8177,1191,2113,231,14606,223,5374,13325,16766,811,298,333
Lineups,-203109-1626164-1626166-1628969-1629028-,J. Crowder - D. Booker - C. Payne - M. Bridges - D. Ayton,1610612756,PHX,19,15,4,0.789,7.3,7.5,14.3,0.522,2.1,5.6,0.368,2.2,2.4,0.891,1.5,5.1,6.5,4.9,1.9,1.3,0.7,0.4,3.3,2.2,19.2,1.6,55,22,16599,5965,720,532,645,4840,810,825,5569,1855,2476,4230,1967,821,938,580,15178,1211,2662,13253,16658,1898,579,4469
Lineups,-203200-1627734-1627747-1628470-1630537-,J. Holiday - D. Sabonis - C. LeVert - T. Craig - C. Duarte,1610612754,IND,6,2,4,0.333,7.3,5.7,11.5,0.493,1.8,5.3,0.344,2.5,4.0,0.625,1.0,5.8,6.8,4.2,2.8,0.5,0.8,0.5,2.8,3.3,15.7,-3.7,822,1646,16599,9264,708,1053,1023,7398,1834,880,5757,1571,726,6876,2281,728,912,693,16652,4802,2516,13325,15956,755,985,15258
Lineups,-201142-201609-201988-203083-1628971-,K. Durant - G. Dragic - P. Mills - A. Drummond - B. Brown,1610612751,BKN,3,2,1,0.667,7.3,7.7,15.0,0.511,1.3,3.7,0.364,1.0,1.7,0.6,2.3,5.0,7.3,4.3,2.0,1.0,0.7,1.3,3.0,2.3,17.7,1.3,2316,1646,5744,6286,709,499,561,4957,2356,2214,5579,4878,5518,6952,648,822,690,669,15184,1313,2663,16854,15975,1799,732,4767
Lineups,-202691-203110-203490-1627780-1627814-,K. Thompson - D. Green - O. Porter Jr. - G. Payton II - D. Lee,1610612744,GSW,2,0,2,0.0,7.3,5.5,14.0,0.393,0.5,3.5,0.143,4.0,4.5,0.889,2.5,5.0,7.5,3.5,3.0,2.5,0.0,0.5,3.5,4.0,15.5,-0.5,3707,10195,13953,10195,723,1078,652,9881,6975,2283,8786,370,640,4231,587,822,656,1129,16666,223,5374,13325,16690,368,995,9696
Lineups,-101150-201568-203524-1626153-1628381-,L. Williams - D. Gallinari - S. Hill - D. Wright - J. Collins,1610612737,ATL,2,1,1,0.5,7.3,6.5,11.5,0.565,3.5,5.5,0.636,2.0,3.0,0.667,1.0,6.0,7.0,4.0,2.0,0.5,0.5,0.5,2.5,4.0,18.5,7.5,3707,3401,5744,7220,726,740,1023,4110,242,828,2032,1876,1549,6306,2281,534,709,699,15184,4802,2986,13325,15705,368,657,333
Lineups,-203090-203458-1627741-1629056-1630558-,M. Harkless - A. Len - B. Hield - T. Davis - D. Mitchell,1610612758,SAC,2,0,2,0.0,7.3,7.0,15.0,0.467,3.0,7.0,0.429,1.5,2.5,0.6,1.5,6.0,7.5,5.5,0.5,1.5,1.0,0.5,3.5,2.0,18.5,0.0,3707,10195,13953,10195,716,554,561,7734,286,400,4668,4044,2312,6952,1714,534,656,353,7994,964,568,13325,16690,1946,657,7004
Lineups,-203935-1627759-1628369-1629057-1630174-,M. Smart - J. Brown - J. Tatum - R. Williams III - A. Nesmith,1610612738,BOS,3,2,1,0.667,7.3,5.7,12.7,0.447,2.7,7.0,0.381,2.0,4.0,0.5,1.3,6.0,7.3,3.7,2.0,1.0,0.7,1.0,3.0,3.7,16.0,1.7,2316,1646,5744,6286,725,1053,849,8191,633,400,5387,1876,726,7194,2005,534,690,1098,15184,1313,2663,14796,15975,681,872,4398
Lineups,-1628778-1629652-1629660-1629676-1630598-,P. Watson - L. Dort - T. Jerome - I. Roby - A. Wiggins,1610612760,OKC,2,0,2,0.0,7.3,7.0,12.5,0.56,1.5,4.0,0.375,3.0,3.5,0.857,1.0,3.0,4.0,3.0,2.0,1.5,0.5,0.0,5.0,3.0,18.5,-2.5,3707,10195,13953,10195,707,554,859,4165,2006,1455,5412,869,1389,4419,2281,2344,2339,1287,15184,964,2986,1,17090,811,657,13862
Lineups,-203496-1627826-1628379-1629599-1629611-,R. Covington - I. Zubac - L. Kennard - A. Coffey - T. Mann,1610612746,LAC,5,3,2,0.6,7.3,8.6,13.8,0.623,4.6,7.2,0.639,1.8,2.6,0.692,1.0,5.8,6.8,4.8,1.8,0.8,1.4,0.8,2.6,1.8,23.6,9.0,1120,956,13953,6953,712,367,715,3108,107,393,2031,3772,2292,6261,2281,730,913,590,15158,4151,463,14729,15874,3631,329,154
Lineups,-203915-1628398-1628988-1629655-1630557-,S. Dinwiddie - K. Kuzma - A. Holiday - D. Gafford - C. Kispert,1610612764,WAS,3,2,1,0.667,7.3,4.7,12.7,0.368,1.7,6.0,0.278,2.3,3.0,0.778,1.7,5.7,7.3,3.3,2.0,0.7,0.0,0.0,2.3,3.0,13.3,-4.3,2316,1646,5744,6286,713,1643,849,10348,1898,585,7391,1735,1549,5240,1633,737,690,1204,15184,4368,5374,1,15617,811,1404,15954
Lineups,-1627747-1628386-1629636-1630171-1630596-,C. LeVert - J. Allen - D. Garland - I. Okoro - E. Mobley,1610612739,CLE,3,1,2,0.333,7.2,6.7,12.3,0.541,1.0,2.7,0.375,1.7,1.7,1.0,1.0,4.0,5.0,3.7,2.7,1.0,0.3,0.7,3.7,2.3,16.0,-6.0,2316,3401,13953,9264,733,727,875,4546,2653,4047,5412,3848,5518,1,2281,1316,1512,1098,16614,1313,4141,14466,16733,1799,872,16578
Lineups,-201942-202696-1629632-1629750-1630245-,D. DeRozan - N. Vucevic - C. White - J. Green - A. Dosunmu,1610612741,CHI,7,4,3,0.571,7.2,6.1,13.1,0.467,1.3,3.6,0.36,2.0,2.3,0.875,1.3,5.7,7.0,2.7,2.3,1.0,0.7,0.9,2.3,2.1,15.6,-1.3,612,591,15870,7106,739,790,738,7732,2490,2273,5645,1876,2573,4289,2111,734,709,2164,16469,1313,2636,14770,15611,1921,994,11630
Lineups,-201588-203114-203507-203648-1628960-,G. Hill - K. Middleton - G. Antetokounmpo - T. Antetokounmpo - G. Allen,1610612749,MIL,2,1,1,0.5,7.2,7.0,15.0,0.467,0.5,4.0,0.125,1.5,2.0,0.75,0.0,4.0,4.0,4.0,1.0,2.0,0.5,0.5,4.0,2.5,16.0,0.5,3707,3401,5744,7220,738,554,561,7734,6975,1455,8877,4044,2672,5392,8177,1316,2339,699,10086,287,2986,13325,16766,1611,872,6418
Lineups,-202355-202711-1626220-1627863-1628378-,H. Whiteside - B. Bogdanovic - R. O'Neale - D. House Jr. - D. Mitchell,1610612762,UTA,2,1,1,0.5,7.2,5.5,12.5,0.44,1.5,6.5,0.231,3.0,6.0,0.5,2.5,5.0,7.5,3.0,2.5,1.0,1.0,1.0,1.5,4.0,15.5,-2.5,3707,3401,5744,7220,731,1078,859,8433,2006,541,8132,869,207,7194,587,822,656,1287,16524,1313,568,14796,12827,368,995,13862
Lineups,-1629651-1630549-1630556-1630560-1630561-,N. Claxton - D. Sharpe - K. Edwards - C. Thomas - D. Duke Jr.,1610612751,BKN,2,0,2,0.0,7.2,7.0,14.5,0.483,1.0,3.5,0.286,4.0,5.5,0.727,2.0,6.5,8.5,4.0,2.0,1.0,0.5,0.5,1.5,3.5,19.0,0.0,3707,10195,13953,10195,732,554,624,7483,2653,2283,7211,370,385,6070,703,496,503,699,15184,1313,2986,13325,12827,711,581,7004
Lineups,-201577-203082-1629643-1630181-1630532-,R. Lopez - T. Ross - C. Okeke - R. Hampton - F. Wagner,1610612753,ORL,2,0,2,0.0,7.2,4.0,14.5,0.276,1.5,5.0,0.3,4.0,5.0,0.8,3.0,4.0,7.0,2.5,0.5,1.0,0.0,2.0,0.5,3.0,13.5,-2.5,3707,10195,13953,10195,743,1868,624,12318,2006,912,7114,370,430,4944,244,1316,709,2262,7994,1313,5374,17000,5779,811,1375,13862
Lineups,-201566-202340-203076-1626169-1628370-,R. Westbrook - A. Bradley - A. Davis - S. Johnson - M. Monk,1610612747,LAL,8,2,6,0.25,7.2,6.1,13.1,0.467,1.4,4.8,0.289,1.1,1.8,0.643,1.3,4.9,6.1,3.4,2.5,0.9,0.6,0.8,2.8,1.9,14.8,-3.4,464,1646,17121,9877,742,791,739,7734,2341,1282,7209,4841,5446,6847,2124,1140,1009,1202,16524,4090,2883,14663,15934,3607,1157,15146
Lineups,-201939-202691-203952-1626172-1630541-,S. Curry - K. Thompson - A. Wiggins - K. Looney - M. Moody,1610612744,GSW,7,5,2,0.714,7.2,6.4,13.6,0.474,2.3,5.6,0.41,0.7,1.0,0.714,1.3,5.9,7.1,4.9,2.4,0.9,0.7,0.4,3.7,1.6,15.9,-0.7,612,397,13953,6222,734,769,720,7631,763,826,4908,7437,6537,6118,2111,725,706,585,16518,4097,2636,13257,16744,3914,977,10125
Lineups,-202083-203114-203507-1626171-1628960-,W. Matthews - K. Middleton - G. Antetokounmpo - B. Portis - G. Allen,1610612749,MIL,4,2,2,0.5,7.2,6.3,13.3,0.472,2.5,5.8,0.435,3.5,5.0,0.7,1.0,6.8,7.8,3.5,2.5,2.3,1.0,0.8,2.3,3.8,18.5,4.3,1571,1646,13953,7220,741,782,734,7662,661,800,4649,743,430,6222,2281,482,638,1129,16524,266,568,14663,15578,667,657,1275
Lineups,-203932-203999-1628420-1629008-1630538-,A. Gordon - N. Jokic - M. Morris - M. Porter Jr. - B. Hyland,1610612743,DEN,2,1,1,0.5,7.1,7.0,14.0,0.5,2.5,7.0,0.357,1.5,2.0,0.75,1.0,4.0,5.0,4.0,1.0,1.5,1.0,1.0,1.0,3.0,18.0,6.0,3707,3401,5744,7220,747,554,652,5003,661,400,5663,4044,2672,5392,2281,1316,1512,699,10086,964,568,14796,7533,811,672,546
Lineups,-203078-1626149-1628398-1628988-1630166-,B. Beal - M. Harrell - K. Kuzma - A. Holiday - D. Avdija,1610612764,WAS,2,2,0,1.0,7.1,6.5,13.5,0.481,1.0,3.5,0.286,2.0,3.0,0.667,2.0,5.5,7.5,1.5,2.0,1.5,1.0,1.0,2.0,3.0,16.0,4.5,3707,1646,1,1,762,740,723,7504,2653,2283,7211,1876,1549,6306,703,746,656,5052,15184,964,568,14796,13748,811,872,1214
Lineups,-1627741-1629048-1629052-1630169-1630678-,B. Hield - G. Bitadze - O. Brissett - T. Haliburton - T. Taylor,1610612754,IND,4,0,4,0.0,7.1,6.5,12.0,0.542,2.5,5.3,0.476,3.5,3.5,1.0,1.3,3.0,4.3,3.8,2.8,1.3,0.5,0.5,3.8,2.8,19.0,-2.3,1571,10195,16599,10195,760,740,888,4533,661,891,4387,743,1389,1,2124,2344,2279,1086,16638,1226,2986,13325,16747,1525,581,13774
Lineups,-1627741-1629052-1630169-1630543-1630678-,B. Hield - O. Brissett - T. Haliburton - I. Jackson - T. Taylor,1610612754,IND,5,0,5,0.0,7.1,8.0,13.8,0.58,2.2,5.2,0.423,2.8,3.2,0.875,2.6,4.6,7.2,5.0,2.2,1.4,1.4,0.0,2.6,2.6,21.0,2.0,1120,10195,16937,10195,758,395,715,3791,783,901,4829,1483,1523,4289,580,1185,703,394,16445,1125,463,1,15874,1586,441,3127
Lineups,-202709-203585-1626168-1628367-1630240-,C. Joseph - R. McGruder - T. Lyles - J. Jackson - S. Lee,1610612765,DET,2,1,1,0.5,7.1,6.5,13.0,0.5,1.5,5.5,0.273,0.5,1.5,0.333,1.0,9.0,10.0,4.5,2.5,0.5,1.0,0.5,3.5,2.5,15.0,2.0,3707,3401,5744,7220,756,740,741,5003,2006,828,7402,7853,5704,8817,2281,163,283,617,16524,4802,568,13325,16690,1611,1034,3127
Lineups,-203468-203503-1626204-1629014-1629642-,C. McCollum - T. Snell - L. Nance Jr. - A. Simons - N. Little,1610612757,POR,10,6,4,0.6,7.1,5.6,13.2,0.424,2.7,6.6,0.409,1.4,1.6,0.875,2.2,4.5,6.7,3.3,1.7,1.0,0.4,0.8,3.1,2.5,15.3,1.0,295,288,16599,6953,748,1071,736,8919,632,537,4909,4444,5653,4289,680,1191,920,1241,15111,1313,3997,14729,16627,1611,1024,4965
Lineups,-101108-201580-203109-1626164-1628969-,C. Paul - J. McGee - J. Crowder - D. Booker - M. Bridges,1610612756,PHX,18,17,1,0.944,7.1,7.0,13.6,0.516,1.4,4.2,0.347,1.4,1.9,0.743,1.2,5.9,7.1,4.4,1.7,1.7,0.8,0.3,2.9,2.6,16.9,2.4,67,16,5744,5744,764,554,721,4903,2298,1442,5748,4421,5352,6026,2208,723,708,657,15121,914,2565,12531,15973,1607,844,2996
Lineups,-201571-1626174-1629726-1630231-1630528-,D. Augustin - C. Wood - G. Mathews - K. Martin Jr. - J. Christopher,1610612745,HOU,2,0,2,0.0,7.1,7.0,13.0,0.538,3.0,8.0,0.375,1.5,3.5,0.429,0.5,6.0,6.5,5.5,2.0,0.5,1.0,1.0,2.5,4.5,18.5,4.0,3707,10195,13953,10195,750,554,741,4554,286,280,5412,4044,1389,8745,6047,534,939,353,15184,4802,568,14796,15705,316,657,1288
Lineups,-1627749-1627751-1629640-1630170-1630563-,D. Murray - J. Poeltl - K. Johnson - D. Vassell - J. Primo,1610612759,SAS,12,6,6,0.5,7.1,6.2,14.3,0.43,1.8,5.3,0.349,1.4,1.9,0.739,1.5,4.7,6.2,4.1,1.7,1.2,0.8,0.7,2.7,1.9,15.6,-1.1,190,288,17121,7220,768,787,641,8571,1834,891,5737,4440,5353,6030,1714,1164,1006,697,15024,1270,2574,14466,15883,3601,993,11566
Lineups,-203939-1627827-1628467-1628973-1629029-,D. Powell - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,20,14,6,0.7,7.1,5.5,11.8,0.466,1.7,5.0,0.333,2.2,2.8,0.786,1.3,4.4,5.7,3.3,2.3,0.9,0.8,0.6,1.9,3.1,14.9,-1.5,46,27,17121,6259,759,1078,1009,7802,1971,1268,5773,1828,2163,5211,2124,1268,1379,1241,16471,4078,2537,14368,13720,807,1152,11745
Lineups,-1626153-1628381-1629629-1630168-1630219-,D. Wright - J. Collins - C. Reddish - O. Okongwu - S. Mays,1610612737,ATL,2,1,1,0.5,7.1,6.0,14.5,0.414,1.0,3.0,0.333,1.0,1.0,1.0,2.5,6.5,9.0,2.5,1.0,0.5,0.0,1.5,0.5,1.5,14.0,4.5,3707,3401,5744,7220,761,794,624,9102,2653,2566,5773,4878,6537,1,587,496,391,2262,10086,4802,5374,16904,5779,3950,1213,1214
Lineups,-203924-1628402-1628977-1630191-1630595-,J. Grant - F. Jackson - H. Diallo - I. Stewart - C. Cunningham,1610612765,DET,2,0,2,0.0,7.1,6.0,12.5,0.48,1.0,1.5,0.667,3.0,4.0,0.75,2.5,7.0,9.5,2.0,1.0,1.5,0.5,1.5,2.0,2.0,16.0,8.0,3707,10195,13953,10195,755,794,859,7531,2653,7868,1560,869,726,5392,587,370,368,2721,10086,964,2986,16904,13748,1946,872,229
Lineups,-203200-1627734-1627763-1629052-1630537-,J. Holiday - D. Sabonis - M. Brogdon - O. Brissett - C. Duarte,1610612754,IND,4,2,2,0.5,7.1,5.0,10.8,0.465,1.8,4.5,0.389,4.5,5.3,0.857,0.8,5.3,6.0,2.8,2.0,1.0,0.8,0.8,2.3,4.3,16.3,3.5,1571,1646,13953,7220,763,1160,1244,7806,1858,1331,5331,327,421,4419,5408,805,1013,2141,15184,1313,2574,14663,15578,356,869,1815
Lineups,-202691-1629308-1629673-1630228-1630541-,K. Thompson - J. Toscano-Anderson - J. Poole - J. Kuminga - M. Moody,1610612744,GSW,2,1,1,0.5,7.1,6.5,13.0,0.5,2.5,5.0,0.5,1.0,3.0,0.333,2.0,6.5,8.5,3.5,3.0,1.0,1.0,0.0,2.5,3.0,16.5,4.0,3707,3401,5744,7220,765,740,741,5003,661,912,2460,4878,1549,8817,703,496,503,1129,16666,1313,568,1,15705,811,848,1288
Lineups,-2544-2730-201566-202340-203076-,L. James - D. Howard - R. Westbrook - A. Bradley - A. Davis,1610612747,LAL,2,0,2,0.0,7.1,8.0,12.5,0.64,2.0,2.0,1.0,2.5,4.0,0.625,1.0,5.0,6.0,5.5,3.5,2.5,0.5,0.5,3.5,2.5,20.5,2.0,3707,10195,13953,10195,750,395,859,2897,813,4847,1,1571,726,6876,2281,822,1013,353,17062,223,2986,13325,16690,1611,493,3127
Lineups,-200752-201144-203497-203903-1630235-,R. Gay - M. Conley - R. Gobert - J. Clarkson - T. Forrest,1610612762,UTA,3,0,3,0.0,7.1,5.7,13.7,0.415,1.7,5.3,0.313,1.0,1.0,1.0,2.0,4.3,6.3,3.3,1.7,1.3,0.0,1.3,2.3,2.0,14.0,-1.7,2316,10195,15870,10195,754,1053,719,9093,1898,880,7039,4878,6537,1,703,1273,983,1204,15024,1149,5374,16854,15617,1946,1213,12017
Lineups,-201933-201988-202681-1630556-1630560-,B. Griffin - P. Mills - K. Irving - K. Edwards - C. Thomas,1610612751,BKN,2,0,2,0.0,7.0,7.0,13.0,0.538,0.5,3.0,0.167,1.0,1.0,1.0,1.0,5.5,6.5,4.0,2.5,1.5,1.0,1.0,4.0,1.0,15.5,0.0,3707,10195,13953,10195,772,554,741,4554,6975,2566,8600,4878,6537,1,2281,746,939,699,16524,964,568,14796,16766,5027,995,7004
Lineups,-203926-1627751-1628401-1628966-1629640-,D. McDermott - J. Poeltl - D. White - K. Bates-Diop - K. Johnson,1610612759,SAS,4,1,3,0.25,7.0,6.8,13.3,0.509,1.8,3.8,0.467,2.0,3.0,0.667,2.3,6.3,8.5,4.3,3.3,0.5,1.0,0.3,2.5,2.8,17.3,0.3,1571,3401,15870,9877,795,723,734,4974,1858,2194,4414,1876,1549,6306,668,527,503,682,17040,4802,568,12244,15705,1525,748,6887
Lineups,-201569-1628464-1629717-1629726-1630256-,E. Gordon - D. Theis - A. Brooks - G. Mathews - J. Tate,1610612745,HOU,3,2,1,0.667,7.0,7.0,11.7,0.6,2.0,5.7,0.353,2.0,2.7,0.75,1.3,5.0,6.3,4.0,2.0,1.0,1.3,0.3,3.0,2.7,18.0,3.0,2316,1646,5744,6286,770,554,1019,3185,813,808,5701,1876,2212,5392,2005,822,983,699,15184,1313,472,12606,15975,1548,672,1970
Lineups,-203084-1627745-1628368-1628963-1630169-,H. Barnes - D. Jones - D. Fox - M. Bagley III - T. Haliburton,1610612758,SAC,8,3,5,0.375,7.0,5.3,12.4,0.424,1.3,3.9,0.323,2.5,3.4,0.741,1.9,5.0,6.9,3.4,2.1,0.8,0.3,0.9,2.5,2.8,14.3,-2.1,464,956,16937,9225,798,1140,874,8919,2506,2166,7004,1571,1477,6029,1585,822,911,1202,16435,4210,4711,14779,15705,1525,1201,13747
Lineups,-1629633-1629723-1630214-1630582-1630583-,J. Culver - J. Konchar - X. Tillman - Y. Pons - S. Aldama,1610612763,MEM,2,1,1,0.5,7.0,7.0,14.5,0.483,2.5,8.0,0.313,3.0,4.0,0.75,2.5,5.0,7.5,5.0,2.5,0.5,1.5,0.0,3.0,3.0,19.5,0.0,3707,3401,5744,7220,780,554,624,7483,661,280,7039,869,726,5392,587,822,656,394,16524,4802,389,1,15975,811,566,7004
Lineups,-203924-1628367-1630165-1630180-1630191-,J. Grant - J. Jackson - K. Hayes - S. Bey - I. Stewart,1610612765,DET,3,2,1,0.667,7.0,3.3,15.3,0.217,0.7,7.0,0.095,1.7,2.7,0.625,3.3,4.0,7.3,2.0,1.0,1.3,0.3,1.7,2.0,2.7,9.0,-8.0,2316,1646,5744,6286,800,3030,552,13107,6490,400,8983,3848,2212,6876,223,1316,690,2721,10086,1149,4141,16975,13748,1548,2969,17057
Lineups,-201145-203115-203999-1628420-1628432-,J. Green - W. Barton - N. Jokic - M. Morris - D. Reed,1610612743,DEN,7,3,4,0.429,7.0,5.9,11.4,0.513,1.4,3.6,0.4,3.1,3.7,0.846,1.3,4.9,6.1,4.0,2.1,0.3,0.7,0.6,2.0,3.6,16.3,-1.3,612,956,16599,9025,794,1042,1039,4945,2301,2273,4939,861,1353,4558,2111,1142,1008,699,16438,6673,2636,14374,13748,706,867,11630
Lineups,-203200-1627747-1628470-1629048-1630537-,J. Holiday - C. LeVert - T. Craig - G. Bitadze - C. Duarte,1610612754,IND,2,0,2,0.0,7.0,3.5,10.5,0.333,1.0,4.0,0.25,6.0,7.5,0.8,3.0,2.5,5.5,3.0,4.5,0.5,0.0,0.5,6.5,5.5,14.0,-10.5,3707,10195,13953,10195,792,2827,1265,10622,2653,1455,7492,98,119,4944,244,3856,1385,1287,17266,4802,5374,13325,17311,154,1213,17298
Lineups,-203200-1626167-1627734-1627747-1630537-,J. Holiday - M. Turner - D. Sabonis - C. LeVert - C. Duarte,1610612754,IND,7,2,5,0.286,7.0,7.0,13.9,0.505,1.7,5.4,0.316,2.3,3.0,0.762,1.6,4.3,5.9,3.0,1.7,1.6,0.4,0.7,2.6,2.7,18.0,1.3,612,1646,16937,9838,771,554,713,4994,1894,870,7028,1789,1549,5373,1704,1294,1342,1287,15113,958,3956,14647,15867,1543,672,4852
Lineups,-2544-2730-201566-203076-1629659-,L. James - D. Howard - R. Westbrook - A. Davis - T. Horton-Tucker,1610612747,LAL,2,1,1,0.5,7.0,4.0,12.0,0.333,1.5,5.5,0.273,1.5,2.5,0.6,1.5,4.0,5.5,3.5,2.0,2.0,0.0,0.5,1.5,1.5,11.0,-8.5,3707,3401,5744,7220,792,1868,888,10622,2006,828,7402,4044,2312,6952,1714,1316,1385,1129,15184,287,5374,13325,12827,3950,2011,17189
Lineups,-1628964-1629021-1630175-1630181-1630532-,M. Bamba - M. Wagner - C. Anthony - R. Hampton - F. Wagner,1610612753,ORL,4,1,3,0.25,7.0,5.5,14.3,0.386,1.3,6.0,0.208,2.0,2.5,0.8,1.5,4.8,6.3,2.5,1.8,0.8,1.5,0.5,2.5,2.5,14.3,-3.8,1571,3401,15870,9877,773,1078,646,9956,2506,585,8233,1876,2312,4944,1714,1151,997,2262,15122,4210,389,13325,15705,1611,1201,15282
Lineups,-201586-202339-1628379-1628392-1629611-,S. Ibaka - E. Bledsoe - L. Kennard - I. Hartenstein - T. Mann,1610612746,LAC,2,1,1,0.5,7.0,5.5,9.5,0.579,2.0,5.0,0.4,3.5,3.5,1.0,0.5,6.0,6.5,4.5,3.5,1.0,0.0,0.0,4.5,2.5,16.5,-1.0,3707,3401,5744,7220,785,1078,1573,3792,813,912,4939,743,1389,1,6047,534,939,617,17062,1313,5374,1,17044,1611,848,10216
Lineups,-201959-202692-1629011-1630193-1630540-,T. Gibson - A. Burks - M. Robinson - I. Quickley - M. McBride,1610612752,NYK,2,1,1,0.5,7.0,7.0,16.0,0.438,3.0,6.5,0.462,2.0,2.0,1.0,4.5,3.5,8.0,3.0,1.0,2.0,1.0,0.5,4.5,4.5,19.0,7.0,3707,3401,5744,7220,799,554,485,8468,286,541,4439,1876,2672,1,79,2055,533,1287,10086,287,568,13325,17044,316,581,345
Lineups,-1626145-1628415-1628991-1629001-1629634-,T. Jones - D. Brooks - J. Jackson Jr. - D. Melton - B. Clarke,1610612763,MEM,2,1,1,0.5,7.0,7.5,15.0,0.5,2.5,4.5,0.556,1.5,2.0,0.75,2.5,6.5,9.0,4.5,2.0,1.5,5.0,2.0,3.0,3.0,19.0,5.0,3707,3401,5744,7220,786,512,561,5003,661,1331,2348,4044,2672,5392,587,496,391,617,15184,964,2,17000,15975,811,581,825
Lineups,-203082-1629021-1630181-1630532-1630591-,T. Ross - M. Wagner - R. Hampton - F. Wagner - J. Suggs,1610612753,ORL,3,1,2,0.333,7.0,7.7,13.0,0.59,2.7,5.3,0.5,1.3,1.7,0.8,0.7,5.3,6.0,5.0,2.3,1.3,0.7,1.3,2.3,2.7,19.3,4.7,2316,3401,13953,9264,782,499,741,3696,633,880,2460,4494,5518,4944,5572,786,1013,394,16474,1149,2663,16854,15617,1548,573,1199
Lineups,-203115-203210-1628432-1630192-1630267-,W. Barton - J. Green - D. Reed - Z. Nnaji - F. Campazzo,1610612743,DEN,2,1,1,0.5,7.0,4.0,16.0,0.25,1.5,6.0,0.25,0.5,1.0,0.5,3.0,6.0,9.0,2.0,0.5,2.5,1.0,1.0,4.5,2.0,10.0,-5.0,3707,3401,5744,7220,779,1868,485,12411,2006,585,7492,7853,6537,7194,244,534,391,2721,7994,223,568,14796,17044,1946,2424,16046
Lineups,-203085-203115-203932-203999-1628420-,A. Rivers - W. Barton - A. Gordon - N. Jokic - M. Morris,1610612743,DEN,18,12,6,0.667,6.9,6.2,12.5,0.493,1.6,4.5,0.346,3.2,4.1,0.781,1.4,5.1,6.6,3.8,1.4,1.0,0.2,0.6,2.3,3.0,17.1,2.4,67,50,17121,6286,804,787,859,7395,2002,1331,5752,860,725,5236,1969,817,937,1085,14594,1313,4959,14369,15610,811,752,2996
Lineups,-203078-203484-1626149-1628398-1628988-,B. Beal - K. Caldwell-Pope - M. Harrell - K. Kuzma - A. Holiday,1610612764,WAS,5,2,3,0.4,6.9,6.4,10.8,0.593,1.6,3.8,0.421,2.0,2.4,0.833,0.4,5.2,5.6,3.8,2.8,0.6,0.4,0.4,2.4,2.2,16.4,-0.4,1120,1646,15870,9083,819,770,1241,3685,1974,2180,4835,1876,2477,4605,7199,809,1381,1081,16647,4677,3997,13146,15681,1899,861,9666
Lineups,-203084-203458-1628368-1629056-1630169-,H. Barnes - A. Len - D. Fox - T. Davis - T. Haliburton,1610612758,SAC,3,1,2,0.333,6.9,7.0,14.0,0.5,2.7,6.0,0.444,3.0,4.0,0.75,1.3,5.0,6.3,3.7,1.7,2.3,0.7,0.3,1.7,3.7,19.7,1.0,2316,3401,13953,9264,807,554,652,5003,633,585,4543,869,726,5392,2005,822,983,1098,15024,253,2663,12606,13448,681,560,4965
