GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-203482-1629012-1629659-1631117-1631323-,K. Olynyk - C. Sexton - T. Horton-Tucker - W. Kessler - S. Fontecchio,1610612762,UTA,6,3,3,0.5,5.6,4.5,10.3,0.435,0.8,3.8,0.217,3.2,3.8,0.826,1.5,4.7,6.2,2.8,1.5,1.3,1.3,0.2,1.8,2.8,13.0,1.5,968,1045,14293,6304,1156,1689,1233,8241,5866,2007,7872,755,1152,4615,1675,966,853,2225,13363,1043,478,10488,12698,1190,1350,4198
Lineups,-1626145-1629655-1629673-1630166-1641731-,T. Jones - D. Gafford - J. Poole - D. Avdija - B. Coulibaly,1610612764,WAS,3,0,3,0.0,5.6,6.0,10.7,0.563,1.0,3.3,0.3,0.0,0.0,0.0,0.3,3.3,3.7,5.0,2.3,0.7,0.7,0.3,2.3,1.3,13.0,-5.3,2387,9055,14293,9055,1183,772,1188,4091,2627,2252,6834,8356,8801,8356,7019,1917,2996,427,15081,3931,2635,11150,14422,3973,1350,15077
Lineups,-204456-1627741-1630167-1630543-1631097-,T. McConnell - B. Hield - O. Toppin - I. Jackson - B. Mathurin,1610612754,IND,13,9,4,0.692,5.6,5.8,9.8,0.594,1.5,3.1,0.475,1.9,2.3,0.833,1.1,3.6,4.7,3.9,1.9,0.8,0.8,0.6,2.8,2.5,15.1,1.6,217,164,15028,5369,1189,1015,1463,3593,2267,2385,4276,3382,2305,4368,2208,1745,1858,1108,13851,3713,2526,12881,14703,1404,962,4168
Lineups,-203076-1626156-1627752-1629060-1629629-,A. Davis - D. Russell - T. Prince - R. Hachimura - C. Reddish,1610612747,LAL,10,8,2,0.8,5.5,5.7,10.8,0.528,0.9,3.1,0.29,1.4,1.9,0.737,0.6,4.4,5.0,3.8,1.1,1.4,0.7,0.7,1.8,1.4,13.7,1.1,388,219,12377,4934,1213,1034,1179,4728,5799,2380,6938,3999,4801,5792,5619,1053,1305,1113,12971,1026,2621,13105,12663,3901,1284,4550
Lineups,-1627747-1628386-1629622-1629636-1630596-,C. LeVert - J. Allen - M. Strus - D. Garland - E. Mobley,1610612739,CLE,11,3,8,0.273,5.5,4.5,9.1,0.5,0.8,2.6,0.31,2.0,2.7,0.733,0.8,3.1,3.9,3.6,1.5,1.2,0.6,0.5,1.1,2.4,11.9,-0.4,316,1045,15743,8689,1219,1687,1581,4962,5899,3900,6792,1636,1922,5799,5032,2028,2940,1155,13673,1150,2846,11853,11378,1429,1876,8788
Lineups,-203926-204456-1630167-1630543-1641767-,D. McDermott - T. McConnell - O. Toppin - I. Jackson - B. Sheppard,1610612754,IND,8,6,2,0.75,5.5,6.3,11.9,0.526,1.8,4.4,0.4,0.8,1.0,0.75,1.8,3.3,5.0,3.8,1.1,1.0,0.5,0.9,2.3,1.4,15.0,3.6,606,376,12377,5070,1227,758,947,4735,1810,1296,4803,6725,5920,5197,1548,1970,1305,1120,12985,1191,2969,13262,14389,3956,964,1703
Lineups,-203914-1629048-1630532-1631094-1641710-,G. Harris - G. Bitadze - F. Wagner - P. Banchero - A. Black,1610612753,ORL,10,7,3,0.7,5.5,4.1,9.1,0.451,0.6,2.6,0.231,2.5,3.2,0.781,1.2,3.6,4.8,1.8,2.4,0.8,0.7,0.4,2.3,2.2,11.3,-0.2,388,280,14293,5347,1209,1873,1579,7858,6507,3906,7772,1348,1319,5058,2121,1746,1827,4738,15108,3733,2621,11689,14415,1531,1956,8604
Lineups,-203200-203484-203999-1627750-1629008-,J. Holiday - K. Caldwell-Pope - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,4,3,1,0.75,5.5,6.5,10.8,0.605,2.3,4.5,0.5,1.0,1.0,1.0,1.3,3.3,4.5,5.8,0.5,0.8,0.3,0.0,1.5,2.0,16.3,3.3,1678,1045,4804,5070,1201,709,1182,3133,739,1208,2519,4482,5920,1,2078,1970,1901,373,7242,3801,4631,1,11944,1570,825,1810
Lineups,-201567-202710-1626196-1629130-1631170-,K. Love - J. Butler - J. Richardson - D. Robinson - J. Jaquez Jr.,1610612748,MIA,7,6,1,0.857,5.5,4.9,9.4,0.515,1.4,4.7,0.303,3.0,3.1,0.955,0.9,4.6,5.4,3.7,1.1,0.4,0.1,0.6,2.1,3.6,14.1,3.0,780,376,4804,4848,1212,1628,1534,4869,2274,1175,6831,765,1332,3835,4981,987,1257,1131,12993,5426,5210,12801,14360,548,1135,1831
Lineups,-200768-1626196-1628389-1628997-1629130-,K. Lowry - J. Richardson - B. Adebayo - C. Martin - D. Robinson,1610612748,MIA,3,2,1,0.667,5.5,4.7,9.0,0.519,1.7,3.3,0.5,1.7,1.7,1.0,0.7,4.7,5.3,3.3,2.0,1.0,0.3,0.3,2.7,1.0,12.7,2.3,2387,1678,4804,5383,1214,1651,1585,4825,1853,2252,2519,3505,4939,1,5268,966,1263,1257,13855,1191,4091,11150,14637,4432,1547,2814
Lineups,-203482-203903-1628374-1628381-1641718-,K. Olynyk - J. Clarkson - L. Markkanen - J. Collins - K. George,1610612762,UTA,8,2,6,0.25,5.5,5.6,9.9,0.57,1.5,3.5,0.429,2.1,2.6,0.81,1.9,3.3,5.1,3.8,2.3,1.0,0.3,0.5,1.6,2.0,14.9,1.9,606,1678,15552,8704,1211,1049,1462,4062,1962,2089,4506,1620,1996,4703,1525,1970,1299,1120,15058,1191,4631,11865,12439,1570,1082,4035
Lineups,-201587-202694-202699-1629001-1630178-,N. Batum - M. Morris Sr. - T. Harris - D. Melton - T. Maxey,1610612755,PHI,4,0,4,0.0,5.5,4.3,11.3,0.378,1.3,5.0,0.25,1.3,1.8,0.714,2.0,2.8,4.8,2.0,1.5,0.5,0.8,0.0,3.0,2.0,11.0,-6.3,1678,9055,15028,9055,1225,1831,1006,9679,2448,824,7205,4239,4877,5846,678,3239,1838,2827,13363,4349,2529,1,14710,1570,1976,15396
Lineups,-202704-203484-203932-1627750-1629008-,R. Jackson - K. Caldwell-Pope - A. Gordon - J. Murray - M. Porter Jr.,1610612743,DEN,3,2,1,0.667,5.5,3.7,9.3,0.393,1.3,2.0,0.667,2.7,4.0,0.667,0.7,3.3,4.0,1.7,1.3,0.3,1.0,1.3,2.3,3.0,11.3,-4.0,2387,1678,4804,5383,1239,2708,1546,9507,2309,4548,1609,1307,596,6055,5268,1917,2115,4867,13161,5641,567,15328,14422,644,1945,13971
Lineups,-1626145-1628398-1629655-1629673-1641731-,T. Jones - K. Kuzma - D. Gafford - J. Poole - B. Coulibaly,1610612764,WAS,29,5,24,0.172,5.5,4.9,10.5,0.466,1.3,3.7,0.352,1.4,1.9,0.75,0.9,3.0,3.9,3.2,1.3,1.2,0.9,0.6,2.4,1.6,12.6,-1.8,31,511,15897,8980,1218,1624,1202,7537,2427,2035,5576,3979,4795,5197,4980,2036,2947,1304,13160,1153,2447,12884,14486,3427,1559,11121
Lineups,-1628380-1628984-1630572-1631103-1631104-,Z. Collins - D. Graham - S. Mamukelashvili - M. Branham - B. Wesley,1610612759,SAS,3,2,1,0.667,5.5,3.0,9.7,0.31,1.0,4.7,0.214,2.0,2.7,0.75,1.7,4.0,5.7,1.7,2.7,0.3,0.7,1.0,1.0,3.0,9.0,1.7,2387,1678,4804,5383,1240,3164,1476,11343,2627,1180,7878,1636,1929,5197,1577,1101,1182,4867,15200,5641,2635,13287,7073,644,2924,4097
Lineups,-201143-1628369-1628401-1628436-1630573-,A. Horford - J. Tatum - D. White - L. Kornet - S. Hauser,1610612738,BOS,4,3,1,0.75,5.4,4.5,11.0,0.409,1.5,5.5,0.273,0.8,1.0,0.75,1.8,4.0,5.8,2.5,1.8,0.3,1.0,1.3,1.3,1.3,11.3,-2.0,1678,1045,4804,5070,1256,1689,1015,8869,1962,734,7134,6725,5920,5197,1548,1101,1172,2369,13793,6198,567,15306,11537,4178,1957,11134
Lineups,-202687-203935-1628379-1628991-1630217-,B. Biyombo - M. Smart - L. Kennard - J. Jackson Jr. - D. Bane,1610612763,MEM,3,2,1,0.667,5.4,5.3,8.3,0.64,1.7,3.0,0.556,1.0,1.0,1.0,0.7,5.0,5.7,3.0,3.3,1.0,1.0,0.3,3.0,1.7,13.3,4.0,2387,1678,4804,5383,1279,1113,2024,2804,1853,2387,2391,4482,5920,1,5268,663,1182,1336,15616,1191,567,11150,14710,3235,1323,1154
Lineups,-203992-1628981-1629631-1630235-1630552-,B. Bogdanovic - B. Fernando - D. Hunter - T. Forrest - J. Johnson,1610612737,ATL,5,4,1,0.8,5.4,5.2,9.4,0.553,1.4,3.0,0.467,1.4,1.8,0.778,0.8,4.8,5.6,3.6,0.6,0.6,1.2,0.0,1.6,2.0,13.2,4.4,1238,709,4804,4934,1263,1145,1537,4308,2285,2387,4291,3999,4837,5062,5035,953,1204,1157,8414,4208,537,1,12411,1570,1340,1125
Lineups,-1626164-1629002-1629139-1629234-1630692-,D. Booker - C. Metu - Y. Watanabe - D. Eubanks - J. Goodwin,1610612756,PHX,3,1,2,0.333,5.4,4.7,9.7,0.483,1.3,3.3,0.4,2.0,2.3,0.857,1.7,4.0,5.7,3.3,2.0,0.0,0.7,0.3,2.7,2.7,12.7,-2.3,2387,3240,12377,8127,1309,1651,1476,7239,2309,2252,4803,1636,2237,4211,1577,1101,1182,1257,13855,6740,2635,11150,14637,1226,1547,12524
Lineups,-201599-202704-203200-1631124-1631212-,D. Jordan - R. Jackson - J. Holiday - J. Strawther - P. Watson,1610612743,DEN,4,3,1,0.75,5.4,5.3,8.8,0.6,2.0,3.0,0.667,2.5,2.8,0.909,0.5,5.5,6.0,3.8,2.3,0.5,1.5,0.8,4.3,1.5,15.0,5.8,1678,1045,4804,5070,1299,1133,1920,3136,774,2387,1609,1348,1898,3920,5756,587,859,1120,15058,4349,398,13123,15659,3435,964,699
Lineups,-1628464-1629599-1630527-1630538-1641738-,D. Theis - A. Coffey - B. Boston Jr. - B. Hyland - K. Brown,1610612746,LAC,3,1,2,0.333,5.4,4.0,10.0,0.4,1.0,5.3,0.188,0.7,1.3,0.5,1.7,2.7,4.3,3.0,1.3,0.7,0.3,1.0,3.0,0.7,9.7,-5.7,2387,3240,12377,8127,1287,1878,1247,8919,2627,785,8193,6884,5456,6863,1577,3287,2023,1336,13161,3931,4091,13287,14710,8748,2757,15114
Lineups,-1626153-1628963-1629013-1630557-1641731-,D. Wright - M. Bagley III - L. Shamet - C. Kispert - B. Coulibaly,1610612764,WAS,6,2,4,0.333,5.4,4.5,10.8,0.415,1.3,3.2,0.421,2.2,2.2,1.0,1.8,4.3,6.2,3.2,2.0,0.8,1.0,1.7,2.5,2.2,12.5,1.8,968,1678,15028,8127,1252,1689,1176,8805,2309,2356,4682,1602,2367,1,1531,1060,853,1313,13855,3715,567,15477,14488,1546,1561,4046
Lineups,-203095-1630164-1631204-1631323-1641709-,E. Fournier - J. Wiseman - M. Sasser - S. Fontecchio - A. Thompson,1610612765,DET,3,1,2,0.333,5.4,5.0,11.0,0.455,0.7,4.7,0.143,1.3,1.3,1.0,0.7,2.3,3.0,2.7,1.3,2.0,0.0,0.0,1.7,1.0,12.0,-0.7,2387,3240,12377,8127,1273,1157,1015,7708,6161,1180,8363,4045,5456,1,5268,3733,3472,2270,13161,249,5373,1,12444,4432,1630,9170
Lineups,-203914-204060-1629021-1630175-1630532-,G. Harris - J. Ingles - M. Wagner - C. Anthony - F. Wagner,1610612753,ORL,10,5,5,0.5,5.4,4.7,9.9,0.475,0.8,3.3,0.242,2.7,3.7,0.73,0.7,3.3,4.0,3.0,0.8,0.7,0.4,0.9,2.6,3.0,12.9,-0.3,388,511,15354,6304,1298,1648,1461,7350,5908,2308,7758,1306,1172,5813,5256,1965,2115,1336,9064,3920,3945,13275,14626,644,1534,8690
Lineups,-1628392-1628404-1629628-1629656-1630193-,I. Hartenstein - J. Hart - R. Barrett - Q. Grimes - I. Quickley,1610612752,NYK,7,2,5,0.286,5.4,5.0,8.7,0.574,1.3,2.9,0.45,1.9,2.6,0.722,0.9,3.4,4.3,3.4,1.3,0.4,0.4,0.7,2.4,2.0,13.1,1.1,780,1678,15354,8666,1288,1157,1932,3782,2432,3708,4389,3399,2013,5832,4981,1903,2067,1250,13147,5426,3908,13108,14480,1570,1347,4537
Lineups,-202710-1626179-1626196-1628389-1628997-,J. Butler - T. Rozier - J. Richardson - B. Adebayo - C. Martin,1610612748,MIA,3,2,1,0.667,5.4,5.0,12.3,0.405,1.0,6.0,0.167,2.3,2.3,1.0,1.7,4.0,5.7,3.0,1.0,1.7,0.0,1.0,3.3,2.3,13.3,-1.7,2387,1678,4804,5383,1247,1157,793,8902,2627,504,8226,1494,2237,1,1577,1101,1182,1336,9271,818,5373,13287,15338,1433,1323,11004
Lineups,-1630581-1630598-1631096-1631114-1641717-,J. Giddey - A. Wiggins - C. Holmgren - J. Williams - C. Wallace,1610612760,OKC,16,11,5,0.688,5.4,5.6,9.4,0.589,1.1,2.8,0.4,1.3,1.8,0.75,0.6,3.0,3.6,3.5,1.4,0.9,0.6,0.3,1.7,2.0,13.6,0.3,133,99,15354,5374,1286,1053,1532,3622,2593,3727,4803,4213,4877,5197,5597,2036,3055,1167,13307,3690,2852,10800,12580,1570,1296,6216
Lineups,-201145-1627832-1630224-1630578-1631095-,J. Green - F. VanVleet - J. Green - A. Sengun - J. Smith Jr.,1610612745,HOU,4,1,3,0.25,5.4,4.8,9.0,0.528,1.8,4.0,0.438,2.3,2.8,0.818,0.3,3.8,4.0,3.3,1.5,0.3,1.0,0.3,2.8,2.5,13.5,-0.8,1678,3240,14293,8704,1251,1640,1585,4728,1810,1346,4473,1554,1898,4639,7476,1685,2115,1285,13363,6198,567,10800,14671,1272,1298,9285
Lineups,-203944-1628404-1628973-1628978-1629011-,J. Randle - J. Hart - J. Brunson - D. DiVincenzo - M. Robinson,1610612752,NYK,10,8,2,0.8,5.4,4.8,10.0,0.48,2.4,5.2,0.462,1.5,2.2,0.682,2.0,3.9,5.9,3.1,1.7,0.5,0.5,0.4,1.8,2.6,13.5,1.1,388,219,12377,4934,1249,1633,1247,7274,699,809,4315,3677,2351,6045,678,1654,1158,1328,13783,4349,2969,11689,12663,1263,1298,4550
Lineups,-201142-203994-1626164-1626220-1628960-,K. Durant - J. Nurkic - D. Booker - R. O'Neale - G. Allen,1610612756,PHX,11,8,3,0.727,5.4,4.7,10.4,0.456,1.7,4.5,0.388,2.0,3.3,0.611,1.4,3.7,5.1,2.7,1.5,1.0,1.1,0.5,2.1,2.4,13.2,0.2,316,219,14293,5293,1262,1646,1232,7702,1843,1284,5212,1636,1297,6646,1964,1706,1303,2260,13360,1191,564,12793,14346,1429,1342,6289
Lineups,-202681-1627884-1629029-1630182-1641726-,K. Irving - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,1610612742,DAL,8,5,3,0.625,5.4,4.9,10.6,0.459,1.5,3.9,0.387,1.8,1.8,1.0,1.1,4.5,5.6,2.4,1.4,1.1,0.5,0.5,2.1,2.0,13.0,1.0,606,511,14293,5964,1248,1625,1198,7673,1962,2005,5214,3442,4877,1,2175,991,1203,2598,13307,1176,2969,11865,14355,1570,1350,4561
Lineups,-2544-1627752-1629637-1630559-1631108-,L. James - T. Prince - J. Hayes - A. Reaves - M. Christie,1610612747,LAL,3,1,2,0.333,5.4,3.7,9.3,0.393,0.3,2.3,0.143,0.7,0.7,1.0,1.0,2.0,3.0,1.3,1.7,0.7,0.0,0.3,2.3,0.7,8.3,-8.7,2387,3240,12377,8127,1297,2708,1546,9507,7835,4286,8363,6884,7757,1,2214,3987,3472,5710,13712,3931,5373,11150,14422,8748,3532,15721
Lineups,-201144-203937-1629638-1630162-1630183-,M. Conley - K. Anderson - N. Alexander-Walker - A. Edwards - J. McDaniels,1610612750,MIN,4,3,1,0.75,5.4,5.5,11.3,0.489,2.3,5.5,0.409,3.3,3.5,0.929,1.5,3.8,5.3,3.5,0.5,1.3,1.3,0.5,3.8,2.0,16.5,6.5,1678,1045,4804,5070,1306,1055,1006,7176,739,734,4760,745,1203,3859,1675,1685,1276,1167,7242,1096,519,11865,15437,1570,806,471
Lineups,-203486-1629599-1630527-1630538-1641738-,M. Plumlee - A. Coffey - B. Boston Jr. - B. Hyland - K. Brown,1610612746,LAC,4,2,2,0.5,5.4,3.3,10.8,0.302,0.5,4.3,0.118,1.5,2.3,0.667,2.0,3.0,5.0,2.0,2.0,1.8,0.5,1.0,1.5,1.8,8.5,-6.0,1678,1678,12377,6304,1254,3078,1182,11386,6651,1322,8491,3677,2320,6055,678,2036,1305,2827,13855,798,2969,13287,11944,3168,3436,15129
Lineups,-201976-202694-202699-1629001-1630194-,P. Beverley - M. Morris Sr. - T. Harris - D. Melton - P. Reed,1610612755,PHI,3,1,2,0.333,5.4,5.7,10.7,0.531,1.0,3.0,0.333,1.3,1.3,1.0,1.0,3.7,4.7,1.7,1.3,1.3,0.7,0.3,1.7,1.0,13.7,-0.7,2387,3240,12377,8127,1256,1036,1188,4681,2627,2387,5625,4045,5456,1,2214,1714,1859,4867,13161,1043,2635,11150,12444,4432,1286,9170
Lineups,-201988-203992-1630168-1630235-1630552-,P. Mills - B. Bogdanovic - O. Okongwu - T. Forrest - J. Johnson,1610612737,ATL,3,1,2,0.333,5.4,3.3,9.7,0.345,1.3,4.3,0.308,0.3,0.3,1.0,0.7,4.3,5.0,3.3,2.0,0.7,0.3,0.3,1.3,1.3,8.3,-3.3,2387,3240,12377,8127,1264,3004,1476,10144,2309,1298,6801,7971,8595,1,5268,1060,1305,1257,13855,3931,4091,11150,11649,3973,3532,13791
Lineups,-1626158-1630314-1630639-1630702-1641765-,R. Holmes - B. Williams - A. Lawson - J. Hardy - O. Prosper,1610612742,DAL,3,1,2,0.333,5.4,5.0,10.7,0.469,1.3,3.3,0.4,1.7,3.0,0.556,1.3,2.7,4.0,3.0,1.3,0.3,0.3,0.3,0.7,2.3,13.0,-3.7,2387,3240,12377,8127,1265,1157,1188,7448,2309,2252,4803,3505,1343,6831,1969,3287,2115,1336,13161,5641,4091,11150,6391,1433,1350,13937
Lineups,-202083-203991-203992-1627749-1629631-,W. Matthews - C. Capela - B. Bogdanovic - D. Murray - D. Hunter,1610612737,ATL,4,2,2,0.5,5.4,4.3,9.8,0.436,1.8,3.0,0.583,2.8,3.8,0.733,2.5,2.0,4.5,3.0,1.3,0.8,0.0,0.8,2.0,2.5,13.0,0.3,1678,1678,12377,6304,1275,1831,1468,8233,1810,2387,2304,1290,1158,5799,556,3987,1901,1336,13078,3801,5373,13123,12748,1272,1350,6216
Lineups,-203992-1629027-1630168-1630552-1631100-,B. Bogdanovic - T. Young - O. Okongwu - J. Johnson - A. Griffin,1610612737,ATL,3,1,2,0.333,5.3,4.3,10.7,0.406,1.3,4.3,0.308,3.0,4.3,0.692,1.0,3.7,4.7,3.0,1.0,1.3,0.7,0.3,1.3,3.0,13.0,-1.0,2387,3240,12377,8127,1337,1794,1188,8895,2309,1298,6801,765,570,6020,2214,1714,1859,1336,9271,1043,2635,11150,11649,644,1350,9373
Lineups,-201572-201976-203114-1626171-1627736-,B. Lopez - P. Beverley - K. Middleton - B. Portis - M. Beasley,1610612749,MIL,3,1,2,0.333,5.3,6.3,9.3,0.679,1.0,2.3,0.429,0.7,0.7,1.0,0.0,3.7,3.7,3.7,0.0,0.3,0.3,0.3,0.3,0.7,14.3,1.3,2387,3240,12377,8127,1365,746,1546,1963,2627,4286,4506,6884,7757,1,7861,1714,2996,1135,1,5641,4091,11150,4967,8748,1126,4400
Lineups,-101108-202691-203952-1630228-1631218-,C. Paul - K. Thompson - A. Wiggins - J. Kuminga - T. Jackson-Davis,1610612744,GSW,5,4,1,0.8,5.3,4.4,9.4,0.468,2.0,4.0,0.5,0.8,1.2,0.667,0.6,2.6,3.2,3.0,1.4,0.6,0.4,0.6,2.0,1.0,11.6,-2.6,1238,709,4804,4934,1327,1778,1537,7460,774,1346,2519,6638,5782,6055,5619,3379,3427,1336,13319,4208,3945,12837,12748,4432,1899,12783
Lineups,-203924-1627763-1630703-1631133-1641739-,J. Grant - M. Brogdon - S. Henderson - J. Walker - T. Camara,1610612757,POR,4,3,1,0.75,5.3,4.3,10.5,0.405,1.0,3.0,0.333,3.0,3.8,0.8,3.8,3.3,7.0,1.8,2.8,0.0,0.3,0.3,3.3,3.3,12.5,-1.3,1678,1045,4804,5070,1363,1831,1203,8906,2627,2387,5625,765,1158,4723,192,1970,577,4775,15223,6740,4631,10800,15327,623,1561,10600
Lineups,-201142-203078-1626164-1628960-1629234-,K. Durant - B. Beal - D. Booker - G. Allen - D. Eubanks,1610612756,PHX,17,11,6,0.647,5.3,4.1,9.5,0.432,1.3,3.2,0.4,1.3,1.5,0.846,0.8,3.2,4.0,2.7,1.5,0.5,0.5,0.5,1.8,1.8,10.8,-1.6,117,99,15552,5931,1338,1870,1492,8279,2430,2336,4803,4221,5117,4330,5106,1995,2115,2268,13672,5381,2964,11860,12657,3135,2245,10985
Lineups,-1630165-1630191-1630595-1631204-1641709-,K. Hayes - I. Stewart - C. Cunningham - M. Sasser - A. Thompson,1610612765,DET,3,0,3,0.0,5.3,3.3,9.7,0.345,0.7,3.0,0.222,3.3,3.7,0.909,1.7,2.3,4.0,1.7,2.3,0.7,1.0,1.3,3.0,2.7,10.7,-3.7,2387,9055,14293,9055,1370,3004,1476,10144,6161,2387,7803,725,1174,3920,1577,3733,2115,4867,15081,3931,567,15328,14710,1226,2260,13937
Lineups,-1629640-1630200-1630577-1631103-1641705-,K. Johnson - T. Jones - J. Champagnie - M. Branham - V. Wembanyama,1610612759,SAS,4,1,3,0.25,5.3,4.3,8.5,0.5,1.8,3.0,0.583,2.5,3.3,0.769,0.8,4.5,5.3,2.8,2.3,0.5,0.5,0.3,0.5,2.5,12.8,0.3,1678,3240,14293,8704,1315,1831,1965,4962,1810,2387,2304,1348,1299,5139,5107,991,1276,2237,15058,4349,2969,10800,5300,1272,1540,6216
Lineups,-200768-202699-1626162-1627741-1628964-,K. Lowry - T. Harris - K. Oubre Jr. - B. Hield - M. Bamba,1610612755,PHI,4,2,2,0.5,5.3,4.0,10.0,0.4,1.8,5.5,0.318,1.5,2.0,0.75,0.5,4.0,4.5,2.5,0.8,0.8,0.8,0.8,1.8,1.8,11.3,0.3,1678,1678,12377,6304,1339,1878,1247,8919,1810,734,6735,3677,2402,5197,5756,1101,1901,2369,8903,3801,2529,13123,12605,3168,1957,6216
Lineups,-203482-1628971-1630193-1630534-1641711-,K. Olynyk - B. Brown - I. Quickley - O. Agbaji - G. Dick,1610612761,TOR,4,1,3,0.25,5.3,5.0,10.5,0.476,1.5,4.8,0.316,1.0,1.0,1.0,0.3,2.8,3.0,4.5,1.0,1.3,0.8,0.3,2.0,1.0,12.5,-3.8,1678,3240,14293,8704,1376,1157,1203,7319,1962,1168,6747,4482,5920,1,7476,3239,3472,652,9271,1096,2529,10800,12748,4432,1561,13964
Lineups,-202691-202709-203110-1630228-1641764-,K. Thompson - C. Joseph - D. Green - J. Kuminga - B. Podziemski,1610612744,GSW,4,2,2,0.5,5.3,5.3,9.0,0.583,2.0,3.8,0.533,2.0,2.5,0.8,0.8,4.0,4.8,3.5,1.5,1.8,0.5,0.5,1.5,1.0,14.5,3.8,1678,1678,12377,6304,1375,1133,1585,3653,774,2018,2480,1636,2031,4723,5107,1101,1838,1167,13363,798,2969,11865,11944,4432,1104,1675
Lineups,-1629652-1630581-1631096-1631114-1641717-,L. Dort - J. Giddey - C. Holmgren - J. Williams - C. Wallace,1610612760,OKC,6,3,3,0.5,5.3,5.3,9.3,0.571,1.5,3.2,0.474,0.8,1.3,0.625,0.8,3.0,3.8,2.5,2.5,1.0,1.2,0.3,2.8,2.2,13.0,-1.2,968,1045,14293,6304,1340,1113,1546,3785,1962,2356,4277,6597,5456,6578,5000,2036,2950,2369,15125,1191,546,11150,14699,1546,1350,10568
Lineups,-1627763-1629680-1630703-1631133-1641871-,M. Brogdon - M. Thybulle - S. Henderson - J. Walker - D. Reath,1610612757,POR,8,4,4,0.5,5.3,5.5,10.5,0.524,1.6,4.3,0.382,2.3,2.6,0.857,1.1,2.6,3.8,3.3,1.3,0.8,0.3,1.0,2.0,2.1,14.9,2.9,606,709,15028,6304,1343,1055,1203,4765,1920,1322,5261,1554,1996,4211,2175,3371,2968,1285,13078,3801,4631,13287,12748,1558,1082,2591
Lineups,-202694-203496-1626162-1630178-1630194-,M. Morris Sr. - R. Covington - K. Oubre Jr. - T. Maxey - P. Reed,1610612755,PHI,5,5,0,1.0,5.3,4.4,9.4,0.468,2.0,4.4,0.455,2.2,2.2,1.0,1.0,4.4,5.4,2.4,1.4,1.0,0.4,0.4,3.0,1.8,13.0,2.2,1238,511,1,1,1352,1778,1537,7460,774,1289,4344,1582,2351,1,2214,1053,1259,2584,13319,1191,3945,11689,14710,3137,1350,2890
Lineups,-204456-1627783-1630188-1641716-1641767-,T. McConnell - P. Siakam - J. Smith - J. Walker - B. Sheppard,1610612754,IND,5,3,2,0.6,5.3,6.0,9.8,0.612,1.4,2.8,0.5,5.0,5.8,0.862,1.4,3.8,5.2,4.2,0.4,1.2,0.8,0.4,2.0,3.8,18.4,7.6,1238,1045,12377,6018,1335,772,1465,3098,2285,3729,2519,148,314,4207,1937,1671,1289,722,7116,1132,2490,11689,12748,522,603,320
Lineups,-202684-1627747-1627777-1629622-1630241-,T. Thompson - C. LeVert - G. Niang - M. Strus - S. Merrill,1610612739,CLE,7,6,1,0.857,5.3,4.9,10.0,0.486,2.4,6.0,0.405,0.6,1.1,0.5,1.0,3.9,4.9,3.7,1.7,0.9,0.1,0.7,2.4,1.7,12.7,-0.1,780,376,4804,4848,1325,1628,1247,7206,694,504,4793,7244,5866,6863,2214,1662,1818,1131,13784,3699,5210,13108,14480,3218,1546,8576
Lineups,-1629014-1629028-1629680-1631133-1631200-,A. Simons - D. Ayton - M. Thybulle - J. Walker - K. Murray,1610612757,POR,5,0,5,0.0,5.2,4.8,9.4,0.511,0.6,3.2,0.188,1.2,1.6,0.75,0.8,3.2,4.0,3.0,1.2,1.6,0.2,0.8,1.4,1.0,11.4,-1.0,1238,9055,15354,9055,1408,1633,1537,4906,6507,2338,8193,4350,5057,5197,5035,2001,2115,1336,13034,855,4940,13205,11865,4432,1942,9373
Lineups,-101108-203952-1630541-1631218-1641764-,C. Paul - A. Wiggins - M. Moody - T. Jackson-Davis - B. Podziemski,1610612744,GSW,4,2,2,0.5,5.2,5.5,9.8,0.564,1.3,3.5,0.357,1.8,2.0,0.875,1.5,2.8,4.3,3.5,1.0,0.5,0.0,0.5,2.0,1.3,14.0,0.5,1678,1678,12377,6304,1399,1055,1468,4083,2448,2089,5526,3442,2402,4079,1675,3239,2070,1167,9271,4349,5373,11865,12748,4178,1138,5828
